,CloudCover,Events,Max Dew PointF,Max Gust SpeedMPH,Max Humidity,Max Sea Level PressureIn,Max TemperatureF,Max VisibilityMiles,Max Wind SpeedMPH,Mean Humidity,Mean Sea Level PressureIn,Mean TemperatureF,Mean VisibilityMiles,Mean Wind SpeedMPH,MeanDew PointF,Min DewpointF,Min Humidity,Min Sea Level PressureIn,Min TemperatureF,Min VisibilityMiles,PDT,PST,PrecipitationIn,WindDirDegrees
2014-06-02 00:00:00-07:00,3.0,None,54,20,89,29,77,10,13,65,29,64,10,4,51,48.0,40,29,51,10.0,,2014-06-02 00:00:00-07:00,0.0,296
2014-06-03 00:00:00-07:00,6.0,None,49,14,72,30,68,10,10,60,30,61,10,4,46,45.0,48,29,53,10.0,,2014-06-03 00:00:00-07:00,0.0,294
2014-06-04 00:00:00-07:00,3.0,None,51,19,86,30,73,10,12,60,30,62,10,4,47,43.0,33,30,50,10.0,,2014-06-04 00:00:00-07:00,0.0,282
2014-06-05 00:00:00-07:00,2.0,None,49,16,83,30,77,10,10,53,30,63,10,4,45,35.0,23,30,49,10.0,,2014-06-05 00:00:00-07:00,0.0,298
2014-06-06 00:00:00-07:00,0.0,None,49,19,86,30,81,10,12,56,30,64,10,5,45,41.0,25,30,46,10.0,,2014-06-06 00:00:00-07:00,0.0,281
2014-06-07 00:00:00-07:00,3.0,None,52,21,83,30,78,10,13,60,30,66,10,3,50,47.0,36,30,54,10.0,,2014-06-07 00:00:00-07:00,0.0,283
2014-06-08 00:00:00-07:00,4.0,None,55,19,86,30,80,10,13,61,30,69,10,4,53,50.0,36,30,57,10.0,,2014-06-08 00:00:00-07:00,0.0,275
2014-06-09 00:00:00-07:00,4.0,None,51,18,86,30,74,10,12,64,30,65,10,5,49,45.0,41,30,55,10.0,,2014-06-09 00:00:00-07:00,0.0,285
2014-06-10 00:00:00-07:00,3.0,None,50,16,77,30,74,10,12,58,30,63,10,4,46,44.0,38,30,51,10.0,,2014-06-10 00:00:00-07:00,0.0,269
2014-06-11 00:00:00-07:00,3.0,None,52,15,89,30,79,10,9,59,29,65,10,3,49,42.0,28,29,50,10.0,,2014-06-11 00:00:00-07:00,0.0,240
2014-06-12 00:00:00-07:00,7.0,Rain,52,23,80,29,65,10,17,68,29,61,10,8,50,47.0,56,29,57,9.0,,2014-06-12 00:00:00-07:00,0,214
2014-06-13 00:00:00-07:00,8.0,Rain,54,18,86,30,66,10,14,67,30,61,10,7,49,43.0,48,29,55,5.0,,2014-06-13 00:00:00-07:00,0,237
2014-06-14 00:00:00-07:00,8.0,Rain,51,14,77,30,66,10,10,63,30,60,10,3,47,44.0,48,30,54,10.0,,2014-06-14 00:00:00-07:00,2015-03-31 00:00:00,272
2014-06-15 00:00:00-07:00,8.0,Rain,55,20,86,30,64,10,14,76,29,59,8,3,51,44.0,66,29,54,1.0,,2014-06-15 00:00:00-07:00,0,222
2014-06-16 00:00:00-07:00,7.0,Rain,50,14,89,30,60,10,12,76,29,55,8,3,47,44.0,62,29,50,3.0,,2014-06-16 00:00:00-07:00,0,222
2014-06-17 00:00:00-07:00,8.0,Rain,54,None,89,30,57,10,6,86,30,54,9,2,51,48.0,83,30,51,4.0,,2014-06-17 00:00:00-07:00,0,158
2014-06-18 00:00:00-07:00,3.0,None,52,12,83,30,71,10,8,65,30,61,10,2,48,45.0,47,30,51,10.0,,2014-06-18 00:00:00-07:00,0.0,164
2014-06-19 00:00:00-07:00,2.0,None,54,20,93,30,81,10,16,61,30,65,10,4,50,42.0,28,29,49,10.0,,2014-06-19 00:00:00-07:00,2015-03-31 00:00:00,309
2014-06-20 00:00:00-07:00,5.0,Rain,56,16,87,30,72,10,10,61,30,63,8,4,49,41.0,34,30,54,2.0,,2014-06-20 00:00:00-07:00,0,286
2014-06-21 00:00:00-07:00,0.0,None,50,12,86,30,75,10,8,61,30,62,10,1,47,44.0,35,29,48,10.0,,2014-06-21 00:00:00-07:00,0.0,319
2014-06-22 00:00:00-07:00,0.0,None,53,12,86,30,81,10,9,58,30,66,10,3,49,45.0,30,29,50,10.0,,2014-06-22 00:00:00-07:00,0.0,249
2014-06-23 00:00:00-07:00,2.0,Rain,53,20,93,30,82,10,12,64,30,68,10,4,51,44.0,35,29,54,10.0,,2014-06-23 00:00:00-07:00,0,34
2014-06-24 00:00:00-07:00,6.0,Rain,58,12,86,30,77,10,8,65,30,67,10,4,54,52.0,43,30,57,10.0,,2014-06-24 00:00:00-07:00,0.0,124
2014-06-25 00:00:00-07:00,5.0,None,60,17,93,29,78,10,14,70,29,68,10,3,57,54.0,47,29,57,10.0,,2014-06-25 00:00:00-07:00,2015-03-31 00:00:00,128
2014-06-26 00:00:00-07:00,8.0,Rain,61,21,90,29,67,10,16,82,29,64,8,4,59,56.0,73,29,61,2.0,,2014-06-26 00:00:00-07:00,0,235
2014-06-27 00:00:00-07:00,8.0,Rain,61,25,90,29,71,10,21,74,29,66,9,8,57,51.0,58,29,60,3.0,,2014-06-27 00:00:00-07:00,0,193
2014-06-28 00:00:00-07:00,8.0,None,56,25,78,30,74,10,21,66,29,67,10,8,54,52.0,53,29,60,10.0,,2014-06-28 00:00:00-07:00,2015-03-31 00:00:00,217
2014-06-29 00:00:00-07:00,6.0,None,54,12,80,30,74,10,8,64,30,65,10,4,52,50.0,47,30,56,10.0,,2014-06-29 00:00:00-07:00,2015-03-31 00:00:00,267
2014-06-30 00:00:00-07:00,1.0,None,58,14,89,30,86,10,12,61,30,68,10,4,52,48.0,32,29,50,10.0,,2014-06-30 00:00:00-07:00,0.0,89
2014-07-01 00:00:00-07:00,0.0,None,59,28,78,29,95,10,23,51,29,80,10,9,53,47.0,23,29,64,10.0,,2014-07-01 00:00:00-07:00,0.0,73
2014-07-02 00:00:00-07:00,0.0,None,57,22,68,30,83,10,13,54,29,73,10,4,54,51.0,39,29,63,10.0,,2014-07-02 00:00:00-07:00,0.0,268
2014-07-03 00:00:00-07:00,4.0,None,53,16,78,30,75,10,10,61,30,67,10,4,52,50.0,44,30,59,10.0,,2014-07-03 00:00:00-07:00,0.0,286
2014-07-04 00:00:00-07:00,1.0,None,56,16,83,30,80,10,12,58,30,68,10,3,51,46.0,33,29,56,4.0,,2014-07-04 00:00:00-07:00,0.0,264
2014-07-05 00:00:00-07:00,0.0,None,56,12,80,30,85,10,9,54,30,72,10,3,54,46.0,27,30,59,7.0,,2014-07-05 00:00:00-07:00,0.0,284
2014-07-06 00:00:00-07:00,0.0,None,61,13,84,30,89,10,10,58,30,74,10,4,57,53.0,31,30,58,10.0,,2014-07-06 00:00:00-07:00,0.0,316
2014-07-07 00:00:00-07:00,2.0,None,64,15,93,30,88,10,12,67,30,75,10,3,62,59.0,40,29,62,10.0,,2014-07-07 00:00:00-07:00,0.0,275
2014-07-08 00:00:00-07:00,4.0,None,62,15,87,30,89,10,10,63,29,77,10,4,60,53.0,38,29,64,10.0,,2014-07-08 00:00:00-07:00,0.0,268
2014-07-09 00:00:00-07:00,0.0,None,58,15,72,30,84,10,10,53,29,72,10,4,54,51.0,34,29,60,10.0,,2014-07-09 00:00:00-07:00,0.0,310
2014-07-10 00:00:00-07:00,3.0,None,58,12,86,29,85,10,9,60,29,71,10,3,54,51.0,34,29,56,10.0,,2014-07-10 00:00:00-07:00,0.0,264
2014-07-11 00:00:00-07:00,0.0,None,65,13,90,29,87,10,9,61,29,72,10,2,58,53.0,32,29,57,10.0,,2014-07-11 00:00:00-07:00,0.0,78
2014-07-12 00:00:00-07:00,0.0,None,63,13,84,30,93,10,9,55,30,78,10,3,60,54.0,26,29,62,10.0,,2014-07-12 00:00:00-07:00,0.0,275
2014-07-13 00:00:00-07:00,3.0,Rain,64,20,90,30,75,10,15,75,30,69,9,4,61,58.0,60,30,63,2.0,,2014-07-13 00:00:00-07:00,0,185
2014-07-14 00:00:00-07:00,4.0,None,62,None,84,30,86,10,9,63,30,75,10,4,59,57.0,42,30,63,10.0,,2014-07-14 00:00:00-07:00,0.0,280
2014-07-15 00:00:00-07:00,3.0,None,64,15,90,30,91,10,9,66,30,76,10,3,60,57.0,41,29,60,10.0,,2014-07-15 00:00:00-07:00,0.0,270
2014-07-16 00:00:00-07:00,0.0,None,61,17,84,30,92,10,10,56,29,77,10,4,58,54.0,28,29,61,10.0,,2014-07-16 00:00:00-07:00,0.0,282
2014-07-17 00:00:00-07:00,3.0,None,54,21,80,30,84,10,13,57,30,72,10,4,52,47.0,33,29,59,10.0,,2014-07-17 00:00:00-07:00,0.0,299
2014-07-18 00:00:00-07:00,2.0,None,56,15,80,30,81,10,12,61,30,69,10,3,52,50.0,42,30,56,10.0,,2014-07-18 00:00:00-07:00,0.0,297
2014-07-19 00:00:00-07:00,5.0,None,62,15,84,30,86,10,10,64,30,75,10,3,58,55.0,44,29,63,10.0,,2014-07-19 00:00:00-07:00,0.0,328
2014-07-20 00:00:00-07:00,8.0,None,60,16,76,29,73,10,9,60,29,67,10,6,52,49.0,44,29,61,10.0,,2014-07-20 00:00:00-07:00,0.0,298
2014-07-21 00:00:00-07:00,2.0,None,57,14,86,30,80,10,8,55,29,68,10,3,49,38.0,23,29,55,10.0,,2014-07-21 00:00:00-07:00,0.0,341
2014-07-22 00:00:00-07:00,7.0,Rain,64,13,97,30,74,10,9,79,30,68,7,2,60,55.0,61,29,61,2.0,,2014-07-22 00:00:00-07:00,0,152
2014-07-23 00:00:00-07:00,7.0,Rain,62,21,93,30,67,10,18,80,30,63,8,7,55,50.0,67,29,59,2.0,,2014-07-23 00:00:00-07:00,0,194
2014-07-24 00:00:00-07:00,7.0,None,57,27,78,30,70,10,20,68,30,63,10,6,53,50.0,57,30,56,10.0,,2014-07-24 00:00:00-07:00,2015-03-31 00:00:00,211
2014-07-25 00:00:00-07:00,3.0,None,56,12,93,30,79,10,8,64,30,66,10,2,52,48.0,35,30,53,10.0,,2014-07-25 00:00:00-07:00,0.0,274
2014-07-26 00:00:00-07:00,1.0,None,58,13,93,30,85,10,9,60,30,69,10,3,54,47.0,27,30,53,10.0,,2014-07-26 00:00:00-07:00,0.0,296
2014-07-27 00:00:00-07:00,1.0,None,61,13,93,30,88,10,9,64,30,72,10,2,57,53.0,35,29,55,10.0,,2014-07-27 00:00:00-07:00,0.0,254
2014-07-28 00:00:00-07:00,0.0,None,61,12,90,30,92,10,8,61,30,76,10,2,58,56.0,32,29,59,10.0,,2014-07-28 00:00:00-07:00,0.0,247
2014-07-29 00:00:00-07:00,0.0,None,60,17,90,30,90,10,10,62,30,75,10,4,57,54.0,34,29,59,10.0,,2014-07-29 00:00:00-07:00,0.0,255
2014-07-30 00:00:00-07:00,2.0,None,60,13,90,30,89,10,9,64,30,74,10,3,57,56.0,37,29,59,10.0,,2014-07-30 00:00:00-07:00,0.0,261
2014-07-31 00:00:00-07:00,0.0,None,58,13,93,30,92,10,9,62,29,75,10,3,56,54.0,30,29,58,10.0,,2014-07-31 00:00:00-07:00,0.0,256
2014-08-01 00:00:00-07:00,1.0,Rain-Thunderstorm,61,14,81,30,90,10,13,58,29,78,10,3,58,54.0,34,29,65,10.0,,2014-08-01 00:00:00-07:00,0,258
2014-08-02 00:00:00-07:00,0.0,None,59,16,78,29,87,10,10,58,29,75,10,4,57,55.0,37,29,62,10.0,,2014-08-02 00:00:00-07:00,0.0,274
2014-08-03 00:00:00-07:00,0.0,None,62,16,90,30,90,10,12,65,29,75,10,4,59,56.0,40,29,60,10.0,,2014-08-03 00:00:00-07:00,0.0,270
2014-08-04 00:00:00-07:00,0.0,None,60,22,87,29,93,10,13,60,29,78,10,4,58,53.0,32,29,63,10.0,,2014-08-04 00:00:00-07:00,0.0,275
2014-08-05 00:00:00-07:00,1.0,None,59,15,80,30,83,10,12,59,30,71,10,4,54,52.0,37,29,59,10.0,,2014-08-05 00:00:00-07:00,0.0,292
2014-08-06 00:00:00-07:00,4.0,None,58,14,78,30,84,10,12,58,30,74,10,4,57,54.0,37,30,63,10.0,,2014-08-06 00:00:00-07:00,0.0,275
2014-08-07 00:00:00-07:00,1.0,None,54,18,86,30,83,10,13,56,30,70,10,5,51,43.0,26,29,56,10.0,,2014-08-07 00:00:00-07:00,0.0,285
2014-08-08 00:00:00-07:00,1.0,None,55,17,80,30,80,10,12,58,30,69,10,4,52,50.0,36,30,57,10.0,,2014-08-08 00:00:00-07:00,0.0,301
2014-08-09 00:00:00-07:00,1.0,None,55,24,89,30,87,10,9,60,30,70,10,3,52,49.0,30,29,52,10.0,,2014-08-09 00:00:00-07:00,0.0,260
2014-08-10 00:00:00-07:00,0.0,None,59,12,93,30,96,10,10,60,29,76,10,3,56,53.0,27,29,55,10.0,,2014-08-10 00:00:00-07:00,0.0,275
2014-08-11 00:00:00-07:00,0.0,None,68,11,78,29,100,10,9,51,29,84,10,3,61,56.0,24,29,67,10.0,,2014-08-11 00:00:00-07:00,0.0,7
2014-08-12 00:00:00-07:00,3.0,Rain-Thunderstorm,66,27,84,29,81,10,21,65,29,75,10,3,61,56.0,45,29,68,9.0,,2014-08-12 00:00:00-07:00,0,169
2014-08-13 00:00:00-07:00,6.0,None,62,31,90,30,79,10,12,70,29,71,10,3,59,57.0,50,29,62,10.0,,2014-08-13 00:00:00-07:00,2015-03-31 00:00:00,201
2014-08-14 00:00:00-07:00,4.0,None,59,11,90,30,81,10,7,65,29,71,10,2,57,53.0,39,29,61,10.0,,2014-08-14 00:00:00-07:00,0.0,71
2014-08-15 00:00:00-07:00,4.0,None,61,None,78,30,82,10,7,62,30,73,10,4,58,56.0,45,29,64,10.0,,2014-08-15 00:00:00-07:00,0.0,103
2014-08-16 00:00:00-07:00,4.0,None,62,13,87,30,86,10,8,62,30,76,10,3,60,55.0,37,29,65,10.0,,2014-08-16 00:00:00-07:00,0.0,269
2014-08-17 00:00:00-07:00,1.0,None,61,21,90,30,89,10,12,65,30,75,10,3,60,57.0,39,29,61,10.0,,2014-08-17 00:00:00-07:00,0.0,299
2014-08-18 00:00:00-07:00,0.0,None,62,14,90,29,92,10,9,63,29,76,10,3,59,56.0,36,29,59,10.0,,2014-08-18 00:00:00-07:00,0.0,269
2014-08-19 00:00:00-07:00,1.0,None,60,19,87,29,87,10,14,61,29,75,10,5,58,54.0,35,29,63,10.0,,2014-08-19 00:00:00-07:00,0.0,324
2014-08-20 00:00:00-07:00,4.0,Rain,53,17,78,30,78,10,14,57,29,69,10,5,50,46.0,36,29,60,10.0,,2014-08-20 00:00:00-07:00,2015-03-31 00:00:00,284
2014-08-21 00:00:00-07:00,1.0,None,51,21,86,30,79,10,8,54,30,65,10,2,47,35.0,21,29,50,10.0,,2014-08-21 00:00:00-07:00,0.0,269
2014-08-22 00:00:00-07:00,2.0,None,54,19,72,30,81,10,12,53,30,69,10,4,51,47.0,33,29,57,10.0,,2014-08-22 00:00:00-07:00,0.0,247
2014-08-23 00:00:00-07:00,0.0,None,56,14,86,30,88,10,9,56,30,71,10,3,52,48.0,26,29,54,10.0,,2014-08-23 00:00:00-07:00,0.0,298
2014-08-24 00:00:00-07:00,0.0,None,58,16,86,29,84,10,12,56,29,69,10,4,53,45.0,26,29,54,10.0,,2014-08-24 00:00:00-07:00,0.0,271
2014-08-25 00:00:00-07:00,0.0,None,56,16,87,29,91,10,10,55,29,73,10,3,53,46.0,23,29,55,10.0,,2014-08-25 00:00:00-07:00,0.0,269
2014-08-26 00:00:00-07:00,0.0,None,57,16,84,30,94,10,9,51,29,76,10,3,53,43.0,17,29,58,10.0,,2014-08-26 00:00:00-07:00,0.0,265
2014-08-27 00:00:00-07:00,0.0,None,60,16,84,30,91,10,10,57,29,76,10,4,57,54.0,29,29,60,10.0,,2014-08-27 00:00:00-07:00,0.0,253
2014-08-28 00:00:00-07:00,2.0,None,60,14,84,30,84,10,10,59,30,72,10,3,56,53.0,34,29,60,10.0,,2014-08-28 00:00:00-07:00,0.0,316
2014-08-29 00:00:00-07:00,5.0,None,61,15,87,30,78,10,8,67,29,70,10,2,57,53.0,46,29,61,10.0,,2014-08-29 00:00:00-07:00,0.0,35
2014-08-30 00:00:00-07:00,6.0,Rain,62,22,93,30,72,10,15,70,29,65,9,5,56,49.0,47,29,57,2.0,,2014-08-30 00:00:00-07:00,0,190
2014-08-31 00:00:00-07:00,5.0,None,56,12,93,30,77,10,9,65,30,67,10,3,53,48.0,36,30,56,10.0,,2014-08-31 00:00:00-07:00,0.0,212
2014-09-01 00:00:00-07:00,1.0,None,58,None,93,30,81,10,9,62,30,67,10,3,52,45.0,30,29,52,10.0,,2014-09-01 00:00:00-07:00,0.0,289
2014-09-02 00:00:00-07:00,5.0,None,58,26,84,29,77,10,17,61,29,69,10,4,53,48.0,38,29,61,10.0,,2014-09-02 00:00:00-07:00,0.0,302
2014-09-03 00:00:00-07:00,3.0,None,49,18,77,30,74,10,10,56,30,63,10,4,46,43.0,35,29,52,10.0,,2014-09-03 00:00:00-07:00,0.0,196
2014-09-04 00:00:00-07:00,0.0,None,50,22,93,30,86,10,16,56,30,66,10,4,46,38.0,19,29,45,10.0,,2014-09-04 00:00:00-07:00,0.0,69
2014-09-05 00:00:00-07:00,0.0,None,49,28,77,30,90,10,21,45,29,73,10,12,41,30.0,12,29,55,10.0,,2014-09-05 00:00:00-07:00,0.0,85
2014-09-06 00:00:00-07:00,0.0,None,49,27,60,29,93,10,22,38,29,76,10,12,42,39.0,16,29,59,10.0,,2014-09-06 00:00:00-07:00,0.0,95
2014-09-07 00:00:00-07:00,0.0,None,55,15,86,29,86,10,9,57,29,68,10,2,49,46.0,27,29,50,10.0,,2014-09-07 00:00:00-07:00,0.0,260
2014-09-08 00:00:00-07:00,4.0,None,56,17,93,29,77,10,13,70,29,64,10,4,53,48.0,47,29,50,10.0,,2014-09-08 00:00:00-07:00,0.0,311
2014-09-09 00:00:00-07:00,5.0,None,55,14,77,30,76,10,10,56,30,67,10,4,49,43.0,35,29,58,10.0,,2014-09-09 00:00:00-07:00,2015-03-31 00:00:00,243
2014-09-10 00:00:00-07:00,1.0,None,54,18,89,30,79,10,14,58,30,65,10,4,51,32.0,26,30,50,10.0,,2014-09-10 00:00:00-07:00,0.0,357
2014-09-11 00:00:00-07:00,0.0,None,33,40,34,30,76,10,28,25,30,69,10,18,28,25.0,15,30,61,10.0,,2014-09-11 00:00:00-07:00,0.0,79
2014-09-12 00:00:00-07:00,0.0,None,36,31,30,30,82,10,23,24,29,72,10,16,32,28.0,18,29,62,10.0,,2014-09-12 00:00:00-07:00,0.0,91
2014-09-13 00:00:00-07:00,0.0,None,34,28,28,29,86,10,23,21,29,76,10,15,31,30.0,13,29,65,10.0,,2014-09-13 00:00:00-07:00,0.0,93
2014-09-14 00:00:00-07:00,1.0,None,40,27,43,29,88,10,22,29,29,75,10,12,36,34.0,15,29,61,10.0,,2014-09-14 00:00:00-07:00,0.0,87
2014-09-15 00:00:00-07:00,0.0,None,49,24,60,29,90,10,18,38,29,76,10,7,41,36.0,16,29,61,10.0,,2014-09-15 00:00:00-07:00,0.0,79
2014-09-16 00:00:00-07:00,1.0,None,55,19,83,29,77,10,13,62,29,65,10,4,51,48.0,40,29,53,10.0,,2014-09-16 00:00:00-07:00,2015-03-31 00:00:00,141
2014-09-17 00:00:00-07:00,1.0,None,58,10,86,29,77,10,8,65,29,67,10,2,55,52.0,43,29,57,10.0,,2014-09-17 00:00:00-07:00,2015-03-31 00:00:00,127
2014-09-18 00:00:00-07:00,7.0,Rain,61,13,90,29,74,10,7,76,29,67,9,2,58,55.0,61,29,59,4.0,,2014-09-18 00:00:00-07:00,0,147
2014-09-19 00:00:00-07:00,2.0,None,58,13,90,30,82,10,10,62,30,71,10,3,56,51.0,34,29,60,10.0,,2014-09-19 00:00:00-07:00,0.0,267
2014-09-20 00:00:00-07:00,0.0,None,57,31,93,30,92,10,24,60,29,72,10,9,52,49.0,26,29,52,10.0,,2014-09-20 00:00:00-07:00,0.0,91
2014-09-21 00:00:00-07:00,0.0,None,58,25,68,29,88,10,21,49,29,76,10,7,53,49.0,29,29,63,10.0,,2014-09-21 00:00:00-07:00,0.0,196
2014-09-22 00:00:00-07:00,4.0,Rain,57,14,78,30,71,10,12,68,29,66,10,5,54,53.0,57,29,61,10.0,,2014-09-22 00:00:00-07:00,2015-03-31 00:00:00,162
2014-09-23 00:00:00-07:00,5.0,Rain,60,23,87,29,70,10,18,78,29,64,9,4,57,54.0,68,29,58,6.0,,2014-09-23 00:00:00-07:00,0,101
2014-09-24 00:00:00-07:00,8.0,Rain,61,14,93,29,66,10,12,86,29,63,8,5,59,57.0,78,29,60,1.0,,2014-09-24 00:00:00-07:00,0,98
2014-09-25 00:00:00-07:00,5.0,Rain,58,26,93,29,73,10,20,69,29,66,10,3,55,49.0,44,29,58,5.0,,2014-09-25 00:00:00-07:00,0,161
2014-09-26 00:00:00-07:00,5.0,None,56,18,93,30,75,10,15,65,30,66,10,4,52,46.0,36,29,56,10.0,,2014-09-26 00:00:00-07:00,0.0,173
2014-09-27 00:00:00-07:00,6.0,None,55,15,87,30,70,10,13,72,30,62,10,4,53,51.0,57,30,53,10.0,,2014-09-27 00:00:00-07:00,0.0,182
2014-09-28 00:00:00-07:00,4.0,Fog,55,14,100,30,79,10,8,69,29,65,7,2,52,49.0,37,29,50,0.0,,2014-09-28 00:00:00-07:00,0.0,246
2014-09-29 00:00:00-07:00,7.0,Rain,59,16,93,30,66,10,13,80,29,59,9,3,54,49.0,67,29,51,1.0,,2014-09-29 00:00:00-07:00,0,191
2014-09-30 00:00:00-07:00,5.0,Rain,55,17,96,30,68,10,15,74,30,59,8,3,52,47.0,52,30,49,1.0,,2014-09-30 00:00:00-07:00,0,223
2014-10-01 00:00:00-07:00,4.0,Fog-Rain,55,10,100,30,65,10,8,74,30,55,4,1,47,44.0,48,30,44,0.0,,2014-10-01 00:00:00-07:00,0.0,138
2014-10-02 00:00:00-07:00,1.0,Fog,51,10,93,30,72,10,7,69,30,59,10,2,47,43.0,44,30,45,0.0,,2014-10-02 00:00:00-07:00,0.0,89
2014-10-03 00:00:00-07:00,0.0,None,50,31,89,30,79,10,25,57,30,64,10,11,44,39.0,25,30,49,8.0,,2014-10-03 00:00:00-07:00,0.0,81
2014-10-04 00:00:00-07:00,0.0,None,56,12,86,30,83,10,10,60,30,66,10,3,49,45.0,33,30,49,10.0,,2014-10-04 00:00:00-07:00,0.0,121
2014-10-05 00:00:00-07:00,0.0,None,57,12,89,30,85,10,9,62,30,68,10,2,53,49.0,34,29,50,10.0,,2014-10-05 00:00:00-07:00,0.0,211
2014-10-06 00:00:00-07:00,0.0,None,59,11,93,30,85,10,8,67,29,69,10,1,56,51.0,40,29,52,8.0,,2014-10-06 00:00:00-07:00,0.0,231
2014-10-07 00:00:00-07:00,1.0,None,60,14,93,29,81,10,7,71,29,68,10,3,57,52.0,49,29,54,4.0,,2014-10-07 00:00:00-07:00,0.0,120
2014-10-08 00:00:00-07:00,2.0,None,57,11,96,30,74,10,8,75,29,63,8,2,53,50.0,53,29,52,1.0,,2014-10-08 00:00:00-07:00,0.0,201
2014-10-09 00:00:00-07:00,3.0,None,55,12,93,30,74,10,9,71,30,62,9,2,51,47.0,49,29,49,1.0,,2014-10-09 00:00:00-07:00,0.0,147
2014-10-10 00:00:00-07:00,4.0,Fog,56,12,93,30,73,10,8,73,30,61,9,2,51,46.0,53,30,48,0.0,,2014-10-10 00:00:00-07:00,0.0,340
2014-10-11 00:00:00-07:00,7.0,Rain,59,19,93,30,71,10,14,73,30,63,7,4,56,49.0,52,30,54,2.0,,2014-10-11 00:00:00-07:00,0,233
2014-10-12 00:00:00-07:00,5.0,Fog,55,10,93,30,65,10,7,80,30,56,6,2,51,46.0,67,30,47,0.0,,2014-10-12 00:00:00-07:00,0,80
2014-10-13 00:00:00-07:00,2.0,Rain,56,30,93,30,76,10,22,61,29,63,10,7,47,39.0,29,29,49,4.0,,2014-10-13 00:00:00-07:00,0,139
2014-10-14 00:00:00-07:00,7.0,Rain,56,23,93,29,62,10,18,83,29,59,9,7,53,51.0,72,29,56,5.0,,2014-10-14 00:00:00-07:00,0,95
2014-10-15 00:00:00-07:00,7.0,Rain,53,32,93,30,61,10,24,80,29,57,10,8,50,47.0,67,29,53,4.0,,2014-10-15 00:00:00-07:00,0,166
2014-10-16 00:00:00-07:00,1.0,None,50,26,89,30,69,10,20,67,29,60,10,11,47,44.0,44,29,51,10.0,,2014-10-16 00:00:00-07:00,0.0,102
2014-10-17 00:00:00-07:00,7.0,Rain,53,33,93,29,63,10,25,71,29,59,10,14,50,43.0,48,29,55,7.0,,2014-10-17 00:00:00-07:00,0,92
2014-10-18 00:00:00-07:00,6.0,Rain,58,24,87,29,69,10,20,77,29,63,10,9,56,53.0,66,29,57,6.0,,2014-10-18 00:00:00-07:00,0,86
2014-10-19 00:00:00-07:00,2.0,None,57,24,93,29,76,10,18,70,29,66,10,5,54,52.0,46,29,55,10.0,,2014-10-19 00:00:00-07:00,0.0,102
2014-10-20 00:00:00-07:00,6.0,Rain,58,17,96,29,66,10,14,76,29,58,9,4,54,48.0,56,29,49,2.0,,2014-10-20 00:00:00-07:00,0,124
2014-10-21 00:00:00-07:00,8.0,Rain,51,24,86,30,63,10,17,79,29,59,10,6,50,49.0,72,29,55,10.0,,2014-10-21 00:00:00-07:00,0,157
2014-10-22 00:00:00-07:00,8.0,Rain,55,22,93,29,59,10,16,90,29,57,7,7,53,51.0,86,29,55,1.0,,2014-10-22 00:00:00-07:00,1,91
2014-10-23 00:00:00-07:00,8.0,Rain-Thunderstorm,53,25,96,30,61,10,14,87,29,56,8,4,51,46.0,78,29,51,1.0,,2014-10-23 00:00:00-07:00,0,104
2014-10-24 00:00:00-07:00,4.0,Rain,49,30,89,30,57,10,24,78,29,54,10,13,48,47.0,67,29,50,6.0,,2014-10-24 00:00:00-07:00,0,92
2014-10-25 00:00:00-07:00,6.0,Rain,53,43,83,29,65,10,31,75,29,59,10,17,49,47.0,67,29,52,4.0,,2014-10-25 00:00:00-07:00,0,149
2014-10-26 00:00:00-07:00,7.0,Rain,49,22,93,30,60,10,17,80,30,55,10,6,47,46.0,67,29,49,7.0,,2014-10-26 00:00:00-07:00,0,209
2014-10-27 00:00:00-07:00,5.0,Rain,49,23,93,30,61,10,18,75,30,54,10,8,47,44.0,57,29,46,10.0,,2014-10-27 00:00:00-07:00,2015-03-31 00:00:00,103
2014-10-28 00:00:00-07:00,8.0,Fog-Rain-Thunderstorm,52,34,100,30,56,10,25,83,29,53,7,11,49,45.0,66,29,50,0.0,,2014-10-28 00:00:00-07:00,0,86
2014-10-29 00:00:00-07:00,7.0,Rain,56,23,93,30,62,10,17,83,30,58,7,6,54,52.0,72,30,54,2.0,,2014-10-29 00:00:00-07:00,0,114
2014-10-30 00:00:00-07:00,7.0,Rain,54,32,93,29,60,10,25,83,29,58,8,16,53,51.0,72,29,56,3.0,,2014-10-30 00:00:00-07:00,0,88
2014-10-31 00:00:00-07:00,5.0,Fog-Rain,54,19,100,29,60,10,15,86,29,52,6,3,48,43.0,72,29,44,0.0,,2014-10-31 00:00:00-07:00,1,88
2014-11-01 00:00:00-07:00,8.0,Rain,47,9,93,30,53,10,8,85,29,49,9,3,45,43.0,77,29,45,1.0,,2014-11-01 00:00:00-07:00,0,196
2014-11-02 00:00:00-07:00,8.0,Fog-Rain,49,13,93,30,54,10,9,88,30,50,7,2,47,43.0,83,30,46,0.0,,2014-11-02 00:00:00-07:00,0,149
2014-11-03 00:00:00-08:00,8.0,Rain,53,8,100,30,58,10,6,90,30,55,9,2,52,49.0,80,30,52,4.0,,2014-11-03 00:00:00-08:00,0,71
2014-11-04 00:00:00-08:00,8.0,Rain,54,25,93,30,64,10,18,83,30,59,10,5,52,51.0,72,30,54,6.0,,2014-11-04 00:00:00-08:00,0,212
