,CloudCover,Dew PointC,Events,Max Gust SpeedKm/h,Max Humidity,Max Sea Level PressurehPa,Max TemperatureC,Max VisibilityKm,Max Wind SpeedKm/h,Mean Humidity,Mean Sea Level PressurehPa,Mean TemperatureC,Mean VisibilityKm,Mean Wind SpeedKm/h,MeanDew PointC,Min DewpointC,Min Humidity,Min Sea Level PressurehPa,Min TemperatureC,Min VisibilitykM,PDT,PST,Precipitationmm,WindDirDegrees
2013-05-09 00:00:00-07:00,3.0,13.0,None,14,89,1023,26.0,16,11,66,1021,18.0,16,2.0,11.0,8.0,43,1017,10.0,13.0,,2013-05-09 00:00:00-07:00,0.0,262
2013-05-10 00:00:00-07:00,0.0,14.0,None,21,93,1022,29.0,16,14,61,1021,19.0,15,4.0,11.0,8.0,28,1019,9.0,2.0,,2013-05-10 00:00:00-07:00,0.0,286
2013-05-11 00:00:00-07:00,0.0,13.0,None,21,80,1022,29.0,16,13,57,1019,22.0,16,3.0,12.0,10.0,34,1015,14.0,16.0,,2013-05-11 00:00:00-07:00,0.0,288
2013-05-12 00:00:00-07:00,7.0,16.0,Rain,24,90,1020,21.0,16,16,78,1019,18.0,14,3.0,14.0,13.0,66,1018,14.0,4.0,,2013-05-12 00:00:00-07:00,2.79,86
2013-05-13 00:00:00-07:00,6.0,14.0,Rain,56,90,1023,21.0,16,42,68,1019,16.0,15,10.0,11.0,4.0,45,1017,11.0,5.0,,2013-05-13 00:00:00-07:00,1.52,196
2013-05-14 00:00:00-07:00,1.0,7.0,None,23,92,1024,19.0,16,14,61,1022,13.0,16,3.0,4.0,-1.0,29,1019,7.0,16.0,,2013-05-14 00:00:00-07:00,0.0,285
2013-05-15 00:00:00-07:00,7.0,11.0,Rain,23,93,1020,16.0,16,19,78,1018,12.0,15,4.0,8.0,5.0,62,1017,9.0,10.0,,2013-05-15 00:00:00-07:00,0.51,101
2013-05-16 00:00:00-07:00,8.0,12.0,Rain,40,93,1016,21.0,16,34,73,1014,17.0,16,6.0,11.0,9.0,52,1013,12.0,13.0,,2013-05-16 00:00:00-07:00,4.83,123
2013-05-17 00:00:00-07:00,8.0,11.0,Rain,27,93,1019,18.0,16,23,73,1017,14.0,16,6.0,8.0,7.0,52,1015,11.0,10.0,,2013-05-17 00:00:00-07:00,0.76,196
2013-05-18 00:00:00-07:00,8.0,11.0,Rain,24,93,1025,14.0,16,14,80,1022,13.0,15,4.0,10.0,8.0,67,1019,11.0,6.0,,2013-05-18 00:00:00-07:00,4.57,214
2013-05-19 00:00:00-07:00,7.0,11.0,None,24,93,1029,19.0,16,14,71,1028,15.0,16,5.0,9.0,7.0,48,1025,11.0,16.0,,2013-05-19 00:00:00-07:00,0.0,287
2013-05-20 00:00:00-07:00,4.0,9.0,None,21,86,1028,22.0,16,14,59,1022,16.0,16,3.0,7.0,3.0,31,1012,8.0,16.0,,2013-05-20 00:00:00-07:00,0.0,46
2013-05-21 00:00:00-07:00,8.0,8.0,Rain,39,86,1015,14.0,16,27,74,1012,11.0,13,12.0,7.0,4.0,62,1010,7.0,3.0,,2013-05-21 00:00:00-07:00,14.99,232
2013-05-22 00:00:00-07:00,8.0,7.0,Rain,42,93,1015,10.0,16,26,85,1014,8.0,15,14.0,5.0,3.0,76,1014,7.0,10.0,,2013-05-22 00:00:00-07:00,22.35,200
2013-05-23 00:00:00-07:00,8.0,9.0,Rain,32,93,1017,12.0,16,21,85,1016,10.0,14,8.0,7.0,6.0,77,1014,8.0,6.0,,2013-05-23 00:00:00-07:00,18.54,119
2013-05-24 00:00:00-07:00,8.0,9.0,Rain,39,93,1019,16.0,16,29,74,1017,13.0,15,10.0,8.0,6.0,55,1015,9.0,6.0,,2013-05-24 00:00:00-07:00,8.13,168
2013-05-25 00:00:00-07:00,6.0,9.0,None,23,89,1018,21.0,16,16,62,1016,16.0,16,3.0,8.0,4.0,35,1013,10.0,16.0,,2013-05-25 00:00:00-07:00,2015-04-10 00:00:00,338
2013-05-26 00:00:00-07:00,8.0,11.0,Rain,37,93,1017,18.0,16,27,73,1015,16.0,15,10.0,10.0,8.0,52,1014,12.0,4.0,,2013-05-26 00:00:00-07:00,2.54,204
2013-05-27 00:00:00-07:00,7.0,13.0,Rain,37,93,1015,18.0,16,27,83,1009,14.0,14,12.0,11.0,8.0,72,1007,11.0,8.0,,2013-05-27 00:00:00-07:00,33.02,94
2013-05-28 00:00:00-07:00,8.0,10.0,Rain,40,83,1014,19.0,16,27,66,1012,16.0,16,9.0,9.0,6.0,48,1008,12.0,10.0,,2013-05-28 00:00:00-07:00,2.79,211
2013-05-29 00:00:00-07:00,8.0,11.0,Rain,56,93,1018,18.0,16,37,73,1010,15.0,15,13.0,9.0,7.0,52,1004,11.0,10.0,,2013-05-29 00:00:00-07:00,6.86,219
2013-05-30 00:00:00-07:00,8.0,10.0,Rain,35,89,1024,17.0,16,27,69,1021,13.0,16,3.0,8.0,6.0,48,1018,9.0,13.0,,2013-05-30 00:00:00-07:00,0.51,225
2013-05-31 00:00:00-07:00,3.0,10.0,None,21,89,1027,21.0,16,16,63,1025,16.0,16,2.0,8.0,4.0,37,1023,10.0,16.0,,2013-05-31 00:00:00-07:00,2015-04-10 00:00:00,330
2013-06-01 00:00:00-07:00,3.0,11.0,None,23,86,1024,24.0,16,13,61,1020,17.0,16,4.0,9.0,6.0,35,1016,9.0,16.0,,2013-06-01 00:00:00-07:00,2015-04-10 00:00:00,30
2013-06-02 00:00:00-07:00,5.0,11.0,None,29,83,1019,23.0,16,21,62,1017,18.0,16,7.0,9.0,8.0,41,1016,13.0,16.0,,2013-06-02 00:00:00-07:00,0.0,305
2013-06-03 00:00:00-07:00,4.0,11.0,None,48,83,1020,24.0,16,13,58,1019,18.0,16,5.0,9.0,6.0,33,1016,12.0,16.0,,2013-06-03 00:00:00-07:00,0.0,291
2013-06-04 00:00:00-07:00,1.0,13.0,None,23,86,1019,30.0,16,13,58,1017,20.0,16,5.0,10.0,7.0,30,1014,9.0,16.0,,2013-06-04 00:00:00-07:00,0.0,270
2013-06-05 00:00:00-07:00,0.0,15.0,None,24,86,1018,29.0,16,16,59,1016,21.0,16,4.0,12.0,10.0,32,1014,12.0,16.0,,2013-06-05 00:00:00-07:00,0.0,289
2013-06-06 00:00:00-07:00,0.0,14.0,None,34,86,1017,29.0,16,21,59,1016,21.0,16,5.0,11.0,7.0,31,1014,13.0,16.0,,2013-06-06 00:00:00-07:00,0.0,274
2013-06-07 00:00:00-07:00,3.0,13.0,None,34,77,1021,26.0,16,21,50,1019,18.0,16,4.0,8.0,1.0,23,1017,11.0,16.0,,2013-06-07 00:00:00-07:00,0.0,357
2013-06-08 00:00:00-07:00,2.0,11.0,None,27,77,1022,26.0,16,19,53,1020,19.0,16,4.0,8.0,4.0,29,1017,12.0,16.0,,2013-06-08 00:00:00-07:00,0.0,285
2013-06-09 00:00:00-07:00,2.0,9.0,None,32,83,1020,23.0,16,23,59,1018,17.0,16,7.0,8.0,6.0,35,1015,11.0,16.0,,2013-06-09 00:00:00-07:00,0.0,307
2013-06-10 00:00:00-07:00,2.0,8.0,None,32,80,1017,22.0,16,21,60,1015,16.0,16,7.0,7.0,6.0,40,1012,9.0,16.0,,2013-06-10 00:00:00-07:00,0.0,305
2013-06-11 00:00:00-07:00,8.0,11.0,Rain,34,77,1021,19.0,16,23,61,1018,16.0,16,6.0,7.0,6.0,44,1015,12.0,11.0,,2013-06-11 00:00:00-07:00,0.51,263
2013-06-12 00:00:00-07:00,8.0,12.0,Rain,37,86,1022,18.0,16,16,69,1021,15.0,16,2.0,9.0,7.0,52,1021,12.0,10.0,,2013-06-12 00:00:00-07:00,1.52,317
2013-06-13 00:00:00-07:00,8.0,12.0,Rain,35,89,1025,18.0,16,26,73,1023,14.0,15,9.0,10.0,9.0,56,1022,11.0,5.0,,2013-06-13 00:00:00-07:00,6.1,222
2013-06-14 00:00:00-07:00,5.0,11.0,None,23,93,1026,21.0,16,13,70,1022,17.0,16,3.0,9.0,8.0,47,1015,12.0,16.0,,2013-06-14 00:00:00-07:00,0.0,339
2013-06-15 00:00:00-07:00,1.0,11.0,None,26,93,1016,27.0,16,14,63,1013,18.0,16,3.0,10.0,8.0,33,1012,9.0,16.0,,2013-06-15 00:00:00-07:00,0.0,301
2013-06-16 00:00:00-07:00,4.0,13.0,None,19,83,1019,23.0,16,11,65,1018,18.0,16,3.0,11.0,10.0,46,1016,13.0,16.0,,2013-06-16 00:00:00-07:00,0.0,343
2013-06-17 00:00:00-07:00,4.0,12.0,None,35,80,1019,26.0,16,27,57,1016,20.0,16,8.0,11.0,8.0,33,1013,14.0,16.0,,2013-06-17 00:00:00-07:00,2015-04-10 00:00:00,254
2013-06-18 00:00:00-07:00,6.0,11.0,Rain,37,86,1016,23.0,16,32,61,1014,18.0,15,12.0,9.0,6.0,35,1013,13.0,2.0,,2013-06-18 00:00:00-07:00,8.89,222
2013-06-19 00:00:00-07:00,7.0,13.0,Rain,32,93,1019,19.0,16,23,71,1015,16.0,16,6.0,10.0,8.0,48,1014,12.0,13.0,,2013-06-19 00:00:00-07:00,7.37,200
2013-06-20 00:00:00-07:00,8.0,13.0,Rain,35,89,1021,21.0,16,29,71,1018,17.0,16,7.0,11.0,8.0,52,1017,12.0,8.0,,2013-06-20 00:00:00-07:00,3.81,224
2013-06-21 00:00:00-07:00,6.0,11.0,None,21,86,1022,21.0,16,14,66,1021,17.0,16,2.0,10.0,8.0,45,1020,12.0,16.0,,2013-06-21 00:00:00-07:00,0.0,37
2013-06-22 00:00:00-07:00,1.0,13.0,None,16,93,1020,27.0,16,11,63,1016,18.0,16,4.0,10.0,8.0,32,1010,9.0,16.0,,2013-06-22 00:00:00-07:00,0.0,50
2013-06-23 00:00:00-07:00,8.0,17.0,Rain,23,93,1010,21.0,16,19,80,1006,19.0,16,4.0,15.0,13.0,66,1004,17.0,5.0,,2013-06-23 00:00:00-07:00,3.05,80
2013-06-24 00:00:00-07:00,8.0,16.0,Rain,35,93,1006,20.0,16,26,75,1005,17.0,15,9.0,12.0,10.0,56,1003,14.0,4.0,,2013-06-24 00:00:00-07:00,4.57,195
2013-06-25 00:00:00-07:00,7.0,16.0,Rain,27,90,1011,21.0,16,21,82,1008,18.0,16,8.0,14.0,13.0,73,1005,15.0,6.0,,2013-06-25 00:00:00-07:00,3.3,111
2013-06-26 00:00:00-07:00,7.0,15.0,Rain,26,93,1017,24.0,16,16,71,1014,19.0,13,7.0,14.0,12.0,49,1011,15.0,2.0,,2013-06-26 00:00:00-07:00,3.81,104
2013-06-27 00:00:00-07:00,5.0,17.0,None,35,84,1021,28.0,16,26,65,1019,23.0,16,7.0,15.0,14.0,45,1016,17.0,16.0,,2013-06-27 00:00:00-07:00,0.0,66
2013-06-28 00:00:00-07:00,0.0,18.0,None,23,97,1021,33.0,16,14,67,1019,24.0,16,4.0,16.0,14.0,36,1015,15.0,6.0,,2013-06-28 00:00:00-07:00,0.0,300
2013-06-29 00:00:00-07:00,0.0,17.0,None,21,84,1019,31.0,16,14,60,1017,24.0,16,3.0,14.0,12.0,36,1014,16.0,16.0,,2013-06-29 00:00:00-07:00,0.0,253
2013-06-30 00:00:00-07:00,0.0,19.0,None,21,93,1015,36.0,16,14,64,1012,26.0,16,5.0,17.0,14.0,34,1009,16.0,16.0,,2013-06-30 00:00:00-07:00,0.0,28
2013-07-01 00:00:00-07:00,0.0,19.0,None,21,81,1015,33.0,16,13,62,1013,26.0,16,6.0,17.0,16.0,43,1012,19.0,16.0,,2013-07-01 00:00:00-07:00,0.0,295
2013-07-02 00:00:00-07:00,0.0,18.0,None,34,84,1018,31.0,16,19,60,1017,24.0,16,5.0,15.0,13.0,35,1015,17.0,16.0,,2013-07-02 00:00:00-07:00,0.0,288
2013-07-03 00:00:00-07:00,0.0,12.0,None,37,72,1021,29.0,16,24,48,1019,22.0,16,6.0,10.0,6.0,23,1016,15.0,16.0,,2013-07-03 00:00:00-07:00,0.0,286
2013-07-04 00:00:00-07:00,3.0,11.0,None,32,83,1021,24.0,16,23,63,1019,19.0,16,6.0,11.0,9.0,43,1016,13.0,14.0,,2013-07-04 00:00:00-07:00,0.0,273
2013-07-05 00:00:00-07:00,5.0,11.0,None,27,72,1018,23.0,16,21,59,1016,19.0,16,4.0,10.0,9.0,46,1014,15.0,16.0,,2013-07-05 00:00:00-07:00,0.0,292
2013-07-06 00:00:00-07:00,4.0,14.0,None,24,80,1015,25.0,16,11,64,1013,19.0,16,3.0,12.0,11.0,47,1010,14.0,16.0,,2013-07-06 00:00:00-07:00,0.0,274
2013-07-07 00:00:00-07:00,4.0,14.0,None,29,84,1015,27.0,16,19,63,1013,21.0,16,5.0,13.0,12.0,42,1011,14.0,16.0,,2013-07-07 00:00:00-07:00,0.0,282
2013-07-08 00:00:00-07:00,3.0,14.0,None,24,80,1019,28.0,16,13,61,1017,21.0,16,5.0,12.0,11.0,42,1015,14.0,16.0,,2013-07-08 00:00:00-07:00,0.0,273
2013-07-09 00:00:00-07:00,0.0,16.0,None,27,90,1018,32.0,16,16,61,1016,23.0,16,5.0,14.0,12.0,31,1014,13.0,16.0,,2013-07-09 00:00:00-07:00,0.0,279
2013-07-10 00:00:00-07:00,0.0,12.0,None,35,80,1018,27.0,16,23,58,1016,21.0,16,7.0,11.0,8.0,36,1013,14.0,16.0,,2013-07-10 00:00:00-07:00,0.0,298
2013-07-11 00:00:00-07:00,1.0,9.0,None,27,83,1019,25.0,16,16,57,1016,18.0,16,6.0,8.0,6.0,31,1014,11.0,16.0,,2013-07-11 00:00:00-07:00,0.0,295
2013-07-12 00:00:00-07:00,0.0,10.0,None,27,80,1019,23.0,16,16,59,1017,16.0,16,6.0,9.0,7.0,38,1016,9.0,16.0,,2013-07-12 00:00:00-07:00,0.0,312
2013-07-13 00:00:00-07:00,0.0,11.0,None,24,86,1022,28.0,16,16,58,1019,19.0,16,6.0,9.0,8.0,30,1016,9.0,16.0,,2013-07-13 00:00:00-07:00,0.0,279
2013-07-14 00:00:00-07:00,0.0,12.0,None,27,89,1019,31.0,16,16,55,1016,21.0,16,5.0,9.0,6.0,21,1013,12.0,16.0,,2013-07-14 00:00:00-07:00,0.0,285
2013-07-15 00:00:00-07:00,0.0,13.0,None,24,83,1016,31.0,16,16,56,1013,21.0,16,5.0,10.0,7.0,29,1008,11.0,16.0,,2013-07-15 00:00:00-07:00,0.0,275
2013-07-16 00:00:00-07:00,0.0,14.0,None,39,86,1015,33.0,16,29,55,1009,23.0,16,9.0,12.0,8.0,24,1007,13.0,16.0,,2013-07-16 00:00:00-07:00,0.0,127
2013-07-17 00:00:00-07:00,4.0,13.0,None,24,73,1021,26.0,16,21,58,1020,21.0,16,6.0,12.0,12.0,42,1016,16.0,16.0,,2013-07-17 00:00:00-07:00,2015-04-10 00:00:00,215
2013-07-18 00:00:00-07:00,2.0,15.0,None,None,86,1023,28.0,16,16,60,1021,20.0,16,4.0,13.0,10.0,33,1017,12.0,16.0,,2013-07-18 00:00:00-07:00,0.0,287
2013-07-19 00:00:00-07:00,3.0,16.0,None,26,86,1021,28.0,16,16,66,1019,21.0,16,5.0,13.0,12.0,45,1015,13.0,16.0,,2013-07-19 00:00:00-07:00,0.0,260
2013-07-20 00:00:00-07:00,5.0,15.0,None,21,87,1019,27.0,16,13,66,1017,21.0,14,3.0,13.0,12.0,45,1013,14.0,4.0,,2013-07-20 00:00:00-07:00,0.0,267
2013-07-21 00:00:00-07:00,4.0,15.0,None,23,86,1015,28.0,16,13,63,1014,21.0,16,3.0,13.0,11.0,40,1011,14.0,16.0,,2013-07-21 00:00:00-07:00,0.0,298
2013-07-22 00:00:00-07:00,4.0,16.0,None,23,87,1017,28.0,16,14,61,1015,22.0,16,5.0,13.0,11.0,34,1013,15.0,8.0,,2013-07-22 00:00:00-07:00,0.0,300
2013-07-23 00:00:00-07:00,2.0,16.0,None,21,90,1017,32.0,16,14,64,1015,23.0,16,4.0,14.0,12.0,37,1013,13.0,16.0,,2013-07-23 00:00:00-07:00,0.0,253
2013-07-24 00:00:00-07:00,0.0,15.0,None,26,84,1017,32.0,16,21,56,1015,23.0,16,5.0,13.0,11.0,27,1014,14.0,16.0,,2013-07-24 00:00:00-07:00,0.0,252
2013-07-25 00:00:00-07:00,0.0,14.0,None,24,86,1019,32.0,16,16,55,1017,23.0,16,6.0,12.0,8.0,23,1015,13.0,16.0,,2013-07-25 00:00:00-07:00,0.0,268
2013-07-26 00:00:00-07:00,0.0,13.0,None,39,80,1021,32.0,16,26,53,1019,22.0,16,7.0,11.0,7.0,26,1017,13.0,16.0,,2013-07-26 00:00:00-07:00,0.0,287
2013-07-27 00:00:00-07:00,2.0,11.0,None,34,83,1022,27.0,16,21,58,1020,21.0,16,6.0,10.0,8.0,33,1015,13.0,16.0,,2013-07-27 00:00:00-07:00,0.0,301
2013-07-28 00:00:00-07:00,4.0,11.0,None,24,77,1018,24.0,16,14,62,1017,18.0,16,4.0,10.0,9.0,46,1014,12.0,16.0,,2013-07-28 00:00:00-07:00,0.0,295
2013-07-29 00:00:00-07:00,4.0,14.0,None,26,77,1016,24.0,16,14,61,1015,19.0,16,3.0,11.0,9.0,44,1013,14.0,16.0,,2013-07-29 00:00:00-07:00,0.0,266
2013-07-30 00:00:00-07:00,2.0,14.0,None,24,86,1021,28.0,16,13,61,1019,20.0,16,4.0,12.0,10.0,35,1017,12.0,16.0,,2013-07-30 00:00:00-07:00,0.0,273
2013-07-31 00:00:00-07:00,5.0,14.0,None,21,87,1020,26.0,16,14,67,1018,20.0,16,4.0,13.0,13.0,47,1015,14.0,16.0,,2013-07-31 00:00:00-07:00,0.0,315
2013-08-01 00:00:00-07:00,8.0,15.0,Rain,21,93,1019,19.0,16,16,78,1019,17.0,14,3.0,13.0,12.0,63,1018,14.0,4.0,,2013-08-01 00:00:00-07:00,2015-04-10 00:00:00,225
2013-08-02 00:00:00-07:00,7.0,13.0,None,14,78,1021,22.0,16,11,64,1020,19.0,16,2.0,12.0,11.0,49,1019,16.0,16.0,,2013-08-02 00:00:00-07:00,0.0,237
2013-08-03 00:00:00-07:00,4.0,14.0,None,21,90,1020,28.0,16,16,67,1018,22.0,16,5.0,14.0,13.0,43,1014,16.0,16.0,,2013-08-03 00:00:00-07:00,0.0,268
2013-08-04 00:00:00-07:00,0.0,17.0,None,35,93,1016,32.0,16,16,61,1014,23.0,16,5.0,14.0,12.0,29,1011,14.0,16.0,,2013-08-04 00:00:00-07:00,0.0,272
2013-08-05 00:00:00-07:00,0.0,16.0,None,23,93,1016,32.0,16,14,61,1014,23.0,16,5.0,14.0,12.0,29,1011,14.0,16.0,,2013-08-05 00:00:00-07:00,0.0,277
2013-08-06 00:00:00-07:00,0.0,14.0,None,19,86,1015,33.0,16,14,52,1013,23.0,16,4.0,11.0,4.0,17,1011,13.0,16.0,,2013-08-06 00:00:00-07:00,0.0,273
2013-08-07 00:00:00-07:00,0.0,14.0,None,29,80,1016,31.0,16,21,55,1015,22.0,16,4.0,12.0,11.0,30,1013,13.0,16.0,,2013-08-07 00:00:00-07:00,0.0,292
2013-08-08 00:00:00-07:00,4.0,16.0,None,16,84,1017,28.0,16,13,66,1015,23.0,16,3.0,14.0,12.0,47,1012,17.0,16.0,,2013-08-08 00:00:00-07:00,0.0,277
2013-08-09 00:00:00-07:00,1.0,17.0,Rain,24,84,1014,27.0,16,16,66,1012,21.0,16,4.0,14.0,12.0,47,1010,15.0,16.0,,2013-08-09 00:00:00-07:00,0.25,270
2013-08-10 00:00:00-07:00,4.0,18.0,Rain,23,97,1016,28.0,16,16,71,1015,22.0,16,4.0,16.0,14.0,45,1013,16.0,14.0,,2013-08-10 00:00:00-07:00,0.76,277
2013-08-11 00:00:00-07:00,5.0,14.0,None,24,90,1018,24.0,16,13,70,1017,20.0,16,5.0,14.0,13.0,50,1015,16.0,16.0,,2013-08-11 00:00:00-07:00,0.0,280
2013-08-12 00:00:00-07:00,5.0,14.0,None,23,84,1018,27.0,16,14,63,1017,22.0,16,4.0,13.0,12.0,42,1015,16.0,16.0,,2013-08-12 00:00:00-07:00,0.0,272
2013-08-13 00:00:00-07:00,0.0,13.0,None,32,93,1019,30.0,16,21,58,1016,21.0,16,4.0,11.0,6.0,23,1012,12.0,16.0,,2013-08-13 00:00:00-07:00,0.0,292
2013-08-14 00:00:00-07:00,0.0,14.0,None,42,86,1014,29.0,16,11,58,1013,22.0,16,3.0,12.0,9.0,29,1012,14.0,16.0,,2013-08-14 00:00:00-07:00,0.0,90
2013-08-15 00:00:00-07:00,5.0,19.0,Rain,19,84,1014,27.0,16,14,68,1014,23.0,16,3.0,16.0,14.0,51,1013,18.0,16.0,,2013-08-15 00:00:00-07:00,2015-04-10 00:00:00,59
2013-08-16 00:00:00-07:00,4.0,18.0,Rain,16,93,1016,29.0,16,13,72,1015,23.0,15,2.0,17.0,13.0,51,1014,17.0,11.0,,2013-08-16 00:00:00-07:00,2015-04-10 00:00:00,257
2013-08-17 00:00:00-07:00,1.0,14.0,None,34,86,1019,29.0,16,16,62,1017,22.0,16,4.0,13.0,11.0,37,1015,14.0,16.0,,2013-08-17 00:00:00-07:00,0.0,304
2013-08-18 00:00:00-07:00,3.0,14.0,None,24,78,1020,29.0,16,14,58,1019,23.0,16,5.0,13.0,11.0,37,1016,18.0,16.0,,2013-08-18 00:00:00-07:00,0.0,283
2013-08-19 00:00:00-07:00,0.0,14.0,None,32,93,1020,29.0,16,23,64,1018,21.0,16,6.0,13.0,11.0,34,1016,13.0,8.0,,2013-08-19 00:00:00-07:00,0.0,285
2013-08-20 00:00:00-07:00,3.0,13.0,None,26,80,1020,29.0,16,16,56,1018,22.0,16,6.0,11.0,8.0,31,1014,14.0,16.0,,2013-08-20 00:00:00-07:00,0.0,267
2013-08-21 00:00:00-07:00,0.0,14.0,None,21,93,1016,33.0,16,14,61,1013,22.0,16,3.0,12.0,10.0,29,1009,11.0,16.0,,2013-08-21 00:00:00-07:00,0.0,258
2013-08-22 00:00:00-07:00,1.0,18.0,Rain,16,93,1012,28.0,16,13,68,1011,21.0,16,2.0,13.0,12.0,42,1010,13.0,16.0,,2013-08-22 00:00:00-07:00,0.76,65
2013-08-23 00:00:00-07:00,6.0,18.0,Rain,23,84,1014,24.0,16,19,69,1012,21.0,16,4.0,14.0,13.0,53,1011,17.0,16.0,,2013-08-23 00:00:00-07:00,2015-04-10 00:00:00,194
2013-08-24 00:00:00-07:00,5.0,14.0,None,23,84,1013,27.0,16,14,61,1012,22.0,16,5.0,12.0,9.0,37,1010,17.0,16.0,,2013-08-24 00:00:00-07:00,2015-04-10 00:00:00,285
2013-08-25 00:00:00-07:00,5.0,16.0,Rain,13,87,1013,22.0,16,10,74,1012,17.0,16,3.0,14.0,11.0,61,1012,13.0,8.0,,2013-08-25 00:00:00-07:00,0.25,102
2013-08-26 00:00:00-07:00,7.0,16.0,Rain,34,87,1015,28.0,16,26,58,1013,22.0,16,5.0,14.0,8.0,28,1012,17.0,16.0,,2013-08-26 00:00:00-07:00,2015-04-10 00:00:00,191
2013-08-27 00:00:00-07:00,4.0,17.0,None,23,84,1014,29.0,16,19,62,1011,23.0,16,4.0,14.0,12.0,40,1008,17.0,16.0,,2013-08-27 00:00:00-07:00,0.0,275
2013-08-28 00:00:00-07:00,3.0,18.0,Rain,19,87,1012,29.0,16,11,65,1011,23.0,16,2.0,16.0,13.0,42,1010,17.0,14.0,,2013-08-28 00:00:00-07:00,2015-04-10 00:00:00,270
2013-08-29 00:00:00-07:00,7.0,19.0,Rain-Thunderstorm,40,93,1018,27.0,16,29,72,1013,23.0,14,9.0,18.0,15.0,51,1010,19.0,4.0,,2013-08-29 00:00:00-07:00,5.59,197
2013-08-30 00:00:00-07:00,4.0,18.0,None,23,93,1021,28.0,16,13,68,1019,22.0,16,3.0,16.0,13.0,42,1016,17.0,16.0,,2013-08-30 00:00:00-07:00,0.0,103
2013-08-31 00:00:00-07:00,0.0,17.0,None,23,93,1017,32.0,16,16,64,1013,22.0,16,3.0,14.0,11.0,34,1009,12.0,16.0,,2013-08-31 00:00:00-07:00,0.0,290
2013-09-01 00:00:00-07:00,0.0,15.0,None,23,90,1012,29.0,16,16,61,1011,22.0,16,4.0,13.0,11.0,32,1008,14.0,16.0,,2013-09-01 00:00:00-07:00,0.0,323
2013-09-02 00:00:00-07:00,5.0,15.0,Thunderstorm,29,78,1013,27.0,16,21,61,1012,22.0,16,4.0,14.0,12.0,43,1011,17.0,16.0,,2013-09-02 00:00:00-07:00,2015-04-10 00:00:00,349
2013-09-03 00:00:00-07:00,5.0,17.0,Rain-Thunderstorm,16,93,1015,27.0,16,13,68,1014,22.0,15,3.0,14.0,12.0,42,1013,17.0,5.0,,2013-09-03 00:00:00-07:00,2015-04-10 00:00:00,249
2013-09-04 00:00:00-07:00,6.0,16.0,None,19,90,1017,23.0,16,11,74,1016,19.0,16,2.0,14.0,14.0,57,1015,16.0,16.0,,2013-09-04 00:00:00-07:00,0.0,94
2013-09-05 00:00:00-07:00,8.0,16.0,Rain,53,93,1017,21.0,16,37,82,1015,18.0,14,4.0,15.0,13.0,70,1014,15.0,3.0,,2013-09-05 00:00:00-07:00,25374.6,209
2013-09-06 00:00:00-07:00,8.0,15.0,Rain,39,97,1020,22.0,16,26,79,1018,18.0,12,10.0,14.0,13.0,61,1016,14.0,3.0,,2013-09-06 00:00:00-07:00,0.25,198
2013-09-07 00:00:00-07:00,2.0,16.0,None,19,100,1019,28.0,16,14,75,1016,20.0,16,3.0,14.0,12.0,49,1014,12.0,8.0,,2013-09-07 00:00:00-07:00,0.0,308
2013-09-08 00:00:00-07:00,3.0,16.0,None,23,93,1018,29.0,16,14,67,1016,22.0,15,4.0,14.0,13.0,40,1014,14.0,3.0,,2013-09-08 00:00:00-07:00,0.0,263
2013-09-09 00:00:00-07:00,4.0,17.0,None,16,93,1017,28.0,16,11,70,1015,22.0,15,3.0,16.0,14.0,47,1012,15.0,4.0,,2013-09-09 00:00:00-07:00,0.0,266
2013-09-10 00:00:00-07:00,3.0,17.0,None,21,97,1013,35.0,16,14,63,1011,26.0,13,5.0,16.0,11.0,28,1008,16.0,3.0,,2013-09-10 00:00:00-07:00,0.0,300
2013-09-11 00:00:00-07:00,0.0,18.0,None,47,81,1013,37.0,16,27,53,1010,28.0,16,8.0,14.0,12.0,25,1009,20.0,8.0,,2013-09-11 00:00:00-07:00,0.0,51
2013-09-12 00:00:00-07:00,1.0,18.0,None,19,90,1016,28.0,16,11,69,1014,22.0,16,4.0,15.0,14.0,47,1012,16.0,8.0,,2013-09-12 00:00:00-07:00,0.0,294
2013-09-13 00:00:00-07:00,4.0,16.0,None,23,90,1014,24.0,16,19,77,1013,20.0,16,3.0,15.0,14.0,64,1010,16.0,10.0,,2013-09-13 00:00:00-07:00,0.0,254
2013-09-14 00:00:00-07:00,5.0,17.0,None,23,93,1011,27.0,16,14,72,1009,22.0,15,3.0,16.0,16.0,51,1005,17.0,5.0,,2013-09-14 00:00:00-07:00,0.0,262
2013-09-15 00:00:00-07:00,7.0,16.0,Rain,23,93,1012,21.0,16,16,80,1008,19.0,15,7.0,15.0,14.0,66,1006,17.0,5.0,,2013-09-15 00:00:00-07:00,2015-04-10 00:00:00,213
2013-09-16 00:00:00-07:00,8.0,16.0,Rain,21,90,1015,20.0,16,16,79,1013,18.0,16,4.0,14.0,12.0,67,1012,17.0,11.0,,2013-09-16 00:00:00-07:00,2015-04-10 00:00:00,224
2013-09-17 00:00:00-07:00,5.0,14.0,Rain,24,93,1016,21.0,16,16,69,1012,17.0,16,5.0,11.0,8.0,45,1011,13.0,14.0,,2013-09-17 00:00:00-07:00,1.02,275
