,CloudCover,Dew PointC,Events,Max Gust SpeedKm/h,Max Humidity,Max Sea Level PressurehPa,Max TemperatureC,Max VisibilityKm,Max Wind SpeedKm/h,Mean Humidity,Mean Sea Level PressurehPa,Mean TemperatureC,Mean VisibilityKm,Mean Wind SpeedKm/h,MeanDew PointC,Min DewpointC,Min Humidity,Min Sea Level PressurehPa,Min TemperatureC,Min VisibilitykM,PDT,PST,Precipitationmm,WindDirDegrees
2013-05-11 00:00:00-07:00,6.0,14.0,None,16,72,1022,29.0,16,14,52,1019,22.0,16,5,12.0,9.0,32,1015,14.0,16.0,,2013-05-11 00:00:00-07:00,0.0,310
2013-05-12 00:00:00-07:00,7.0,15.0,Rain,26,90,1020,22.0,16,21,76,1019,19.0,15,7,14.0,13.0,61,1018,16.0,6.0,,2013-05-12 00:00:00-07:00,2.03,136
2013-05-13 00:00:00-07:00,7.0,14.0,Rain,58,93,1024,21.0,16,42,69,1020,18.0,16,15,11.0,5.0,45,1017,14.0,6.0,,2013-05-13 00:00:00-07:00,2015-04-10 00:00:00,198
2013-05-14 00:00:00-07:00,4.0,6.0,None,27,86,1024,19.0,16,23,59,1022,14.0,16,6,4.0,2.0,32,1020,8.0,16.0,,2013-05-14 00:00:00-07:00,0.0,307
2013-05-15 00:00:00-07:00,8.0,11.0,Rain,19,83,1020,15.0,16,14,72,1019,13.0,16,6,9.0,6.0,61,1017,10.0,11.0,,2013-05-15 00:00:00-07:00,0.76,138
2013-05-16 00:00:00-07:00,7.0,13.0,Rain,35,100,1017,19.0,16,26,82,1015,16.0,14,7,11.0,10.0,63,1014,12.0,2.0,,2013-05-16 00:00:00-07:00,4.06,139
2013-05-17 00:00:00-07:00,6.0,11.0,Rain,32,93,1020,19.0,16,26,69,1017,14.0,16,9,8.0,6.0,44,1016,9.0,16.0,,2013-05-17 00:00:00-07:00,0.51,254
2013-05-18 00:00:00-07:00,8.0,12.0,Rain,21,86,1026,14.0,16,16,77,1022,13.0,16,7,9.0,8.0,67,1020,11.0,14.0,,2013-05-18 00:00:00-07:00,3.05,181
2013-05-19 00:00:00-07:00,6.0,12.0,None,34,100,1030,19.0,16,27,73,1028,16.0,16,9,9.0,7.0,45,1026,12.0,11.0,,2013-05-19 00:00:00-07:00,0.0,311
2013-05-20 00:00:00-07:00,4.0,9.0,None,23,86,1028,23.0,16,14,59,1021,16.0,16,4,7.0,3.0,31,1013,9.0,16.0,,2013-05-20 00:00:00-07:00,0.0,328
2013-05-21 00:00:00-07:00,8.0,8.0,Rain,42,93,1015,14.0,16,32,78,1012,12.0,14,12,7.0,6.0,62,1010,9.0,3.0,,2013-05-21 00:00:00-07:00,12.19,230
2013-05-22 00:00:00-07:00,8.0,8.0,Rain,40,93,1015,10.0,16,32,88,1014,8.0,13,20,6.0,4.0,83,1014,6.0,4.0,,2013-05-22 00:00:00-07:00,11.43,196
2013-05-23 00:00:00-07:00,8.0,9.0,Rain,37,93,1017,13.0,16,26,82,1016,11.0,14,18,7.0,7.0,71,1015,8.0,2.0,,2013-05-23 00:00:00-07:00,10.67,174
2013-05-24 00:00:00-07:00,7.0,9.0,Rain,37,93,1019,15.0,16,32,78,1017,12.0,15,14,8.0,7.0,62,1015,9.0,10.0,,2013-05-24 00:00:00-07:00,7.11,179
2013-05-25 00:00:00-07:00,7.0,10.0,None,27,93,1019,20.0,16,21,64,1017,15.0,16,8,8.0,4.0,35,1014,10.0,16.0,,2013-05-25 00:00:00-07:00,0.0,257
2013-05-26 00:00:00-07:00,7.0,12.0,Rain,39,100,1017,18.0,16,29,76,1016,16.0,15,16,10.0,8.0,52,1014,12.0,4.0,,2013-05-26 00:00:00-07:00,2.79,184
2013-05-27 00:00:00-07:00,7.0,16.0,Rain,50,100,1015,19.0,16,39,82,1010,12.0,13,19,11.0,8.0,63,1007,4.0,5.0,,2013-05-27 00:00:00-07:00,22.35,144
2013-05-28 00:00:00-07:00,7.0,11.0,Rain,39,93,1014,18.0,16,29,69,1012,15.0,16,14,9.0,5.0,44,1008,11.0,11.0,,2013-05-28 00:00:00-07:00,0.25,196
2013-05-29 00:00:00-07:00,7.0,12.0,Rain,47,100,1018,18.0,16,34,72,1009,15.0,15,20,9.0,6.0,44,1004,11.0,6.0,,2013-05-29 00:00:00-07:00,9.14,201
2013-05-30 00:00:00-07:00,7.0,11.0,Rain,32,89,1025,17.0,16,27,71,1021,13.0,16,8,9.0,7.0,52,1019,9.0,10.0,,2013-05-30 00:00:00-07:00,1.52,200
2013-05-31 00:00:00-07:00,4.0,11.0,None,29,93,1027,21.0,16,23,66,1026,16.0,16,9,8.0,5.0,39,1024,11.0,16.0,,2013-05-31 00:00:00-07:00,0.0,310
2013-06-01 00:00:00-07:00,4.0,12.0,Rain,29,93,1024,24.0,16,14,66,1021,17.0,16,5,9.0,7.0,38,1016,9.0,16.0,,2013-06-01 00:00:00-07:00,2015-04-10 00:00:00,347
2013-06-02 00:00:00-07:00,4.0,11.0,None,37,83,1019,22.0,16,29,62,1018,18.0,16,15,9.0,8.0,41,1017,13.0,16.0,,2013-06-02 00:00:00-07:00,0.0,314
2013-06-03 00:00:00-07:00,3.0,11.0,None,29,83,1020,24.0,16,21,59,1019,17.0,16,10,9.0,7.0,35,1017,11.0,16.0,,2013-06-03 00:00:00-07:00,0.0,329
2013-06-04 00:00:00-07:00,1.0,12.0,None,32,86,1019,29.0,16,23,59,1017,19.0,16,12,10.0,8.0,32,1014,10.0,16.0,,2013-06-04 00:00:00-07:00,0.0,312
2013-06-05 00:00:00-07:00,3.0,14.0,None,26,67,1019,28.0,16,21,51,1017,22.0,16,9,11.0,9.0,35,1015,14.0,16.0,,2013-06-05 00:00:00-07:00,0.0,326
2013-06-06 00:00:00-07:00,4.0,13.0,None,32,83,1018,28.0,16,24,60,1016,21.0,16,9,11.0,7.0,36,1015,13.0,16.0,,2013-06-06 00:00:00-07:00,0.0,313
2013-06-07 00:00:00-07:00,2.0,13.0,None,35,72,1022,26.0,16,27,52,1020,19.0,16,6,8.0,4.0,31,1018,12.0,16.0,,2013-06-07 00:00:00-07:00,0.0,329
2013-06-08 00:00:00-07:00,0.0,11.0,None,26,83,1022,26.0,16,21,58,1020,18.0,16,11,8.0,6.0,33,1018,11.0,16.0,,2013-06-08 00:00:00-07:00,0.0,312
2013-06-09 00:00:00-07:00,2.0,9.0,None,39,77,1020,23.0,16,27,56,1018,18.0,16,11,8.0,7.0,35,1015,12.0,16.0,,2013-06-09 00:00:00-07:00,0.0,330
2013-06-10 00:00:00-07:00,3.0,8.0,None,32,80,1017,21.0,16,26,60,1015,16.0,16,13,7.0,6.0,40,1013,9.0,16.0,,2013-06-10 00:00:00-07:00,0.0,328
2013-06-11 00:00:00-07:00,7.0,11.0,Rain,39,67,1021,18.0,16,32,58,1019,16.0,16,8,7.0,6.0,48,1016,12.0,16.0,,2013-06-11 00:00:00-07:00,2015-04-10 00:00:00,285
2013-06-12 00:00:00-07:00,7.0,12.0,Rain,37,93,1022,18.0,16,32,75,1022,15.0,15,4,9.0,8.0,56,1021,12.0,6.0,,2013-06-12 00:00:00-07:00,5.08,315
2013-06-13 00:00:00-07:00,7.0,13.0,Rain,29,96,1026,17.0,16,23,87,1023,14.0,15,9,11.0,8.0,78,1022,11.0,6.0,,2013-06-13 00:00:00-07:00,8.64,218
2013-06-14 00:00:00-07:00,6.0,11.0,None,27,89,1026,21.0,16,21,69,1022,17.0,16,5,9.0,8.0,48,1016,12.0,16.0,,2013-06-14 00:00:00-07:00,0.0,325
2013-06-15 00:00:00-07:00,3.0,12.0,None,19,89,1016,27.0,16,16,62,1014,19.0,16,5,11.0,9.0,35,1012,11.0,16.0,,2013-06-15 00:00:00-07:00,0.0,333
2013-06-16 00:00:00-07:00,6.0,13.0,None,14,80,1019,24.0,16,11,65,1019,19.0,16,4,11.0,10.0,49,1017,13.0,16.0,,2013-06-16 00:00:00-07:00,0.0,343
2013-06-17 00:00:00-07:00,6.0,13.0,None,34,86,1020,26.0,16,27,59,1017,19.0,16,8,10.0,7.0,31,1013,13.0,16.0,,2013-06-17 00:00:00-07:00,0.0,265
2013-06-18 00:00:00-07:00,6.0,11.0,None,39,80,1016,22.0,16,32,60,1015,18.0,16,14,9.0,6.0,39,1014,14.0,16.0,,2013-06-18 00:00:00-07:00,0.0,226
2013-06-19 00:00:00-07:00,7.0,12.0,Rain-Tornado,26,80,1019,19.0,16,21,66,1016,16.0,16,7,9.0,8.0,52,1014,12.0,6.0,,2013-06-19 00:00:00-07:00,1.02,201
2013-06-20 00:00:00-07:00,7.0,12.0,Rain,32,93,1021,20.0,16,24,69,1019,16.0,16,9,10.0,8.0,45,1017,12.0,11.0,,2013-06-20 00:00:00-07:00,2.79,232
2013-06-21 00:00:00-07:00,6.0,11.0,None,23,77,1022,21.0,16,19,61,1021,18.0,16,4,10.0,8.0,44,1020,14.0,16.0,,2013-06-21 00:00:00-07:00,0.0,327
2013-06-22 00:00:00-07:00,4.0,13.0,None,14,96,1020,27.0,16,11,64,1016,19.0,16,4,11.0,8.0,32,1010,11.0,14.0,,2013-06-22 00:00:00-07:00,0.0,22
2013-06-23 00:00:00-07:00,8.0,17.0,Rain,16,90,1010,21.0,16,14,79,1006,18.0,15,3,15.0,12.0,68,1004,16.0,5.0,,2013-06-23 00:00:00-07:00,2.79,166
2013-06-24 00:00:00-07:00,8.0,16.0,Rain,39,90,1007,21.0,16,32,71,1006,17.0,15,14,12.0,9.0,52,1004,14.0,5.0,,2013-06-24 00:00:00-07:00,4.32,183
2013-06-25 00:00:00-07:00,7.0,16.0,Rain,34,93,1012,21.0,16,26,73,1008,18.0,16,11,13.0,11.0,53,1005,14.0,8.0,,2013-06-25 00:00:00-07:00,1.78,149
2013-06-26 00:00:00-07:00,8.0,16.0,Rain,26,90,1017,23.0,16,23,70,1015,19.0,14,14,14.0,12.0,49,1011,15.0,3.0,,2013-06-26 00:00:00-07:00,3.3,125
2013-06-27 00:00:00-07:00,6.0,17.0,None,32,93,1021,28.0,16,23,71,1019,22.0,16,8,15.0,14.0,49,1016,17.0,16.0,,2013-06-27 00:00:00-07:00,0.0,6
2013-06-28 00:00:00-07:00,3.0,18.0,None,26,93,1021,33.0,16,14,63,1019,25.0,16,5,16.0,14.0,32,1016,17.0,16.0,,2013-06-28 00:00:00-07:00,0.0,322
2013-06-29 00:00:00-07:00,4.0,16.0,None,21,78,1019,31.0,16,16,57,1017,24.0,16,5,14.0,12.0,35,1014,17.0,16.0,,2013-06-29 00:00:00-07:00,0.0,312
2013-06-30 00:00:00-07:00,1.0,19.0,None,23,93,1015,36.0,16,16,64,1013,27.0,16,5,17.0,15.0,35,1009,18.0,16.0,,2013-06-30 00:00:00-07:00,0.0,317
2013-07-01 00:00:00-07:00,1.0,19.0,None,24,78,1016,33.0,16,19,61,1014,26.0,16,7,16.0,14.0,44,1013,19.0,16.0,,2013-07-01 00:00:00-07:00,0.0,317
2013-07-02 00:00:00-07:00,1.0,16.0,None,39,84,1019,30.0,16,24,61,1017,24.0,16,12,14.0,12.0,37,1016,17.0,16.0,,2013-07-02 00:00:00-07:00,0.0,323
2013-07-03 00:00:00-07:00,1.0,12.0,None,27,69,1021,29.0,16,23,48,1019,23.0,16,11,10.0,8.0,27,1016,16.0,16.0,,2013-07-03 00:00:00-07:00,0.0,319
2013-07-04 00:00:00-07:00,3.0,11.0,None,37,83,1021,24.0,16,32,63,1020,18.0,16,13,11.0,9.0,43,1017,12.0,16.0,,2013-07-04 00:00:00-07:00,0.0,308
2013-07-05 00:00:00-07:00,6.0,12.0,None,23,77,1018,24.0,16,16,62,1017,19.0,16,3,11.0,9.0,46,1014,14.0,16.0,,2013-07-05 00:00:00-07:00,0.0,324
2013-07-06 00:00:00-07:00,3.0,14.0,None,32,83,1015,26.0,16,23,63,1014,20.0,16,9,12.0,10.0,42,1011,13.0,16.0,,2013-07-06 00:00:00-07:00,0.0,326
2013-07-07 00:00:00-07:00,4.0,14.0,None,34,86,1015,26.0,16,24,67,1014,21.0,16,8,13.0,12.0,48,1012,14.0,16.0,,2013-07-07 00:00:00-07:00,0.0,323
2013-07-08 00:00:00-07:00,3.0,15.0,None,26,80,1019,28.0,16,19,60,1017,21.0,16,9,12.0,11.0,40,1016,13.0,16.0,,2013-07-08 00:00:00-07:00,0.0,318
2013-07-09 00:00:00-07:00,1.0,15.0,None,32,90,1019,32.0,16,24,62,1017,24.0,16,10,14.0,12.0,34,1014,16.0,16.0,,2013-07-09 00:00:00-07:00,0.0,304
2013-07-10 00:00:00-07:00,1.0,13.0,None,29,80,1019,27.0,16,23,60,1016,21.0,16,11,11.0,8.0,39,1014,14.0,16.0,,2013-07-10 00:00:00-07:00,0.0,331
2013-07-11 00:00:00-07:00,2.0,9.0,None,29,83,1019,25.0,16,23,60,1017,19.0,16,11,8.0,7.0,36,1014,12.0,16.0,,2013-07-11 00:00:00-07:00,0.0,321
2013-07-12 00:00:00-07:00,3.0,11.0,None,29,83,1020,23.0,16,24,62,1017,18.0,16,11,9.0,7.0,41,1016,12.0,16.0,,2013-07-12 00:00:00-07:00,0.0,325
2013-07-13 00:00:00-07:00,1.0,12.0,None,37,77,1022,28.0,16,27,52,1020,20.0,16,13,8.0,6.0,26,1017,12.0,16.0,,2013-07-13 00:00:00-07:00,0.0,321
2013-07-14 00:00:00-07:00,0.0,12.0,None,34,69,1019,31.0,16,27,46,1017,23.0,16,9,9.0,6.0,23,1014,14.0,16.0,,2013-07-14 00:00:00-07:00,0.0,312
2013-07-15 00:00:00-07:00,0.0,12.0,None,39,83,1016,31.0,16,29,56,1013,22.0,16,11,9.0,7.0,29,1009,13.0,16.0,,2013-07-15 00:00:00-07:00,0.0,314
2013-07-16 00:00:00-07:00,4.0,14.0,None,26,67,1015,33.0,16,23,45,1010,24.0,16,7,12.0,9.0,23,1008,16.0,16.0,,2013-07-16 00:00:00-07:00,2015-04-10 00:00:00,271
2013-07-17 00:00:00-07:00,4.0,14.0,None,42,78,1022,25.0,16,21,62,1020,21.0,16,11,12.0,11.0,46,1016,16.0,16.0,,2013-07-17 00:00:00-07:00,0.0,233
2013-07-18 00:00:00-07:00,1.0,15.0,None,34,86,1023,27.0,16,24,58,1021,21.0,16,13,12.0,8.0,30,1018,14.0,16.0,,2013-07-18 00:00:00-07:00,0.0,324
2013-07-19 00:00:00-07:00,3.0,16.0,None,34,86,1021,28.0,16,26,67,1019,21.0,16,10,13.0,12.0,47,1016,14.0,16.0,,2013-07-19 00:00:00-07:00,0.0,323
2013-07-20 00:00:00-07:00,5.0,15.0,None,29,86,1019,28.0,16,21,66,1017,21.0,15,11,13.0,12.0,45,1014,14.0,3.0,,2013-07-20 00:00:00-07:00,2015-04-10 00:00:00,327
2013-07-21 00:00:00-07:00,4.0,15.0,None,26,86,1016,28.0,16,19,66,1014,21.0,16,9,13.0,12.0,45,1012,14.0,16.0,,2013-07-21 00:00:00-07:00,0.0,326
2013-07-22 00:00:00-07:00,5.0,16.0,None,26,87,1018,28.0,16,21,59,1016,21.0,16,13,13.0,9.0,31,1014,14.0,16.0,,2013-07-22 00:00:00-07:00,0.0,320
2013-07-23 00:00:00-07:00,4.0,16.0,None,32,90,1017,32.0,16,24,63,1016,23.0,16,8,14.0,13.0,36,1013,15.0,8.0,,2013-07-23 00:00:00-07:00,0.0,326
2013-07-24 00:00:00-07:00,1.0,15.0,None,34,80,1017,32.0,16,26,55,1016,23.0,16,12,13.0,12.0,29,1014,14.0,16.0,,2013-07-24 00:00:00-07:00,0.0,322
2013-07-25 00:00:00-07:00,0.0,13.0,None,35,80,1019,32.0,16,27,53,1017,23.0,16,11,12.0,10.0,26,1016,14.0,16.0,,2013-07-25 00:00:00-07:00,0.0,325
2013-07-26 00:00:00-07:00,0.0,12.0,None,45,80,1021,32.0,16,34,52,1019,23.0,16,14,11.0,8.0,24,1017,14.0,16.0,,2013-07-26 00:00:00-07:00,0.0,314
2013-07-27 00:00:00-07:00,2.0,11.0,None,32,83,1023,27.0,16,24,59,1020,20.0,16,9,10.0,9.0,35,1016,13.0,16.0,,2013-07-27 00:00:00-07:00,0.0,325
2013-07-28 00:00:00-07:00,3.0,12.0,None,35,83,1018,23.0,16,23,65,1017,18.0,16,5,11.0,9.0,46,1015,12.0,16.0,,2013-07-28 00:00:00-07:00,0.0,330
2013-07-29 00:00:00-07:00,6.0,14.0,None,24,75,1017,25.0,16,19,61,1015,20.0,16,7,11.0,9.0,46,1013,14.0,16.0,,2013-07-29 00:00:00-07:00,0.0,302
2013-07-30 00:00:00-07:00,5.0,14.0,None,24,86,1021,28.0,16,19,61,1019,21.0,16,8,12.0,10.0,35,1017,14.0,16.0,,2013-07-30 00:00:00-07:00,0.0,326
2013-07-31 00:00:00-07:00,6.0,15.0,None,27,84,1020,26.0,16,23,66,1018,21.0,16,7,13.0,12.0,48,1016,16.0,16.0,,2013-07-31 00:00:00-07:00,0.0,324
2013-08-01 00:00:00-07:00,8.0,14.0,Rain,16,93,1020,19.0,16,14,78,1019,17.0,12,3,13.0,12.0,63,1018,14.0,2.0,,2013-08-01 00:00:00-07:00,1.52,265
2013-08-02 00:00:00-07:00,8.0,14.0,None,14,80,1021,22.0,16,13,65,1020,19.0,16,6,12.0,10.0,49,1019,15.0,14.0,,2013-08-02 00:00:00-07:00,0.0,282
2013-08-03 00:00:00-07:00,5.0,14.0,None,29,84,1020,28.0,16,24,65,1018,22.0,16,8,14.0,13.0,45,1015,16.0,16.0,,2013-08-03 00:00:00-07:00,0.0,319
2013-08-04 00:00:00-07:00,1.0,17.0,None,26,90,1017,32.0,16,21,61,1015,24.0,16,9,14.0,12.0,31,1012,16.0,16.0,,2013-08-04 00:00:00-07:00,0.0,308
2013-08-05 00:00:00-07:00,1.0,16.0,None,32,90,1016,32.0,16,24,62,1014,24.0,16,8,14.0,11.0,34,1012,16.0,16.0,,2013-08-05 00:00:00-07:00,0.0,320
2013-08-06 00:00:00-07:00,0.0,14.0,None,26,80,1016,33.0,16,23,51,1014,24.0,16,8,12.0,7.0,22,1012,14.0,16.0,,2013-08-06 00:00:00-07:00,0.0,314
2013-08-07 00:00:00-07:00,3.0,15.0,None,21,84,1017,31.0,16,16,57,1015,23.0,16,6,13.0,11.0,30,1014,16.0,16.0,,2013-08-07 00:00:00-07:00,0.0,310
2013-08-08 00:00:00-07:00,5.0,16.0,None,26,84,1017,28.0,16,21,66,1016,22.0,16,5,14.0,12.0,47,1012,16.0,16.0,,2013-08-08 00:00:00-07:00,0.0,337
2013-08-09 00:00:00-07:00,6.0,17.0,Rain,29,84,1014,26.0,16,24,66,1013,21.0,16,9,14.0,12.0,48,1011,15.0,16.0,,2013-08-09 00:00:00-07:00,2015-04-10 00:00:00,306
2013-08-10 00:00:00-07:00,5.0,19.0,Rain,26,90,1017,26.0,16,23,72,1015,21.0,16,7,16.0,13.0,54,1013,16.0,16.0,,2013-08-10 00:00:00-07:00,0.25,330
2013-08-11 00:00:00-07:00,6.0,14.0,None,21,78,1018,24.0,16,16,66,1017,21.0,16,6,13.0,13.0,53,1015,17.0,16.0,,2013-08-11 00:00:00-07:00,0.0,322
2013-08-12 00:00:00-07:00,5.0,14.0,None,21,84,1018,26.0,16,14,63,1017,21.0,16,5,13.0,12.0,42,1016,16.0,16.0,,2013-08-12 00:00:00-07:00,0.0,330
2013-08-13 00:00:00-07:00,3.0,14.0,None,26,80,1020,29.0,16,19,52,1016,22.0,16,8,11.0,6.0,23,1013,14.0,16.0,,2013-08-13 00:00:00-07:00,0.0,306
2013-08-14 00:00:00-07:00,6.0,16.0,Rain,21,78,1015,29.0,16,14,52,1014,23.0,16,6,12.0,7.0,25,1013,16.0,16.0,,2013-08-14 00:00:00-07:00,0.0,345
2013-08-15 00:00:00-07:00,8.0,19.0,None,23,81,1015,26.0,16,16,70,1014,23.0,16,9,16.0,15.0,58,1014,19.0,16.0,,2013-08-15 00:00:00-07:00,0.0,13
2013-08-16 00:00:00-07:00,6.0,17.0,None,14,87,1017,29.0,16,13,66,1015,24.0,16,4,17.0,12.0,44,1014,18.0,16.0,,2013-08-16 00:00:00-07:00,0.0,335
2013-08-17 00:00:00-07:00,3.0,15.0,None,29,78,1019,28.0,16,23,60,1017,22.0,16,7,13.0,12.0,42,1016,16.0,16.0,,2013-08-17 00:00:00-07:00,0.0,313
2013-08-18 00:00:00-07:00,3.0,14.0,None,27,78,1021,28.0,16,23,59,1019,23.0,16,9,14.0,12.0,40,1017,17.0,16.0,,2013-08-18 00:00:00-07:00,0.0,321
2013-08-19 00:00:00-07:00,1.0,14.0,None,32,90,1020,28.0,16,24,63,1019,22.0,16,11,13.0,11.0,36,1017,16.0,16.0,,2013-08-19 00:00:00-07:00,0.0,317
2013-08-20 00:00:00-07:00,2.0,13.0,None,42,86,1021,28.0,16,34,59,1019,21.0,16,13,11.0,8.0,31,1015,14.0,16.0,,2013-08-20 00:00:00-07:00,0.0,318
2013-08-21 00:00:00-07:00,4.0,13.0,None,32,69,1016,32.0,16,23,49,1013,24.0,16,8,11.0,9.0,29,1010,15.0,16.0,,2013-08-21 00:00:00-07:00,0.0,315
2013-08-22 00:00:00-07:00,7.0,17.0,Rain,None,72,1012,28.0,16,11,56,1011,22.0,16,3,13.0,11.0,40,1010,16.0,16.0,,2013-08-22 00:00:00-07:00,0.0,307
2013-08-23 00:00:00-07:00,7.0,16.0,Rain,23,87,1014,24.0,16,16,68,1013,21.0,16,7,14.0,12.0,49,1011,17.0,16.0,,2013-08-23 00:00:00-07:00,2015-04-10 00:00:00,251
2013-08-24 00:00:00-07:00,7.0,14.0,None,26,84,1013,26.0,16,21,64,1012,22.0,16,8,12.0,11.0,43,1011,17.0,16.0,,2013-08-24 00:00:00-07:00,0.0,316
2013-08-25 00:00:00-07:00,7.0,16.0,Rain,24,87,1014,22.0,16,19,74,1013,18.0,16,6,13.0,12.0,61,1012,15.0,13.0,,2013-08-25 00:00:00-07:00,2.03,315
2013-08-26 00:00:00-07:00,7.0,16.0,Rain,42,90,1015,27.0,16,34,61,1013,22.0,16,14,13.0,8.0,32,1012,16.0,10.0,,2013-08-26 00:00:00-07:00,2015-04-10 00:00:00,170
2013-08-27 00:00:00-07:00,7.0,17.0,Rain,23,93,1015,27.0,16,16,69,1011,22.0,16,8,15.0,13.0,45,1009,17.0,8.0,,2013-08-27 00:00:00-07:00,2015-04-10 00:00:00,323
2013-08-28 00:00:00-07:00,7.0,18.0,Rain,19,93,1013,27.0,16,14,71,1011,22.0,16,6,16.0,15.0,49,1010,17.0,16.0,,2013-08-28 00:00:00-07:00,0.76,316
2013-08-29 00:00:00-07:00,7.0,19.0,Rain-Thunderstorm,45,93,1018,27.0,16,35,74,1013,23.0,14,15,18.0,15.0,54,1010,18.0,4.0,,2013-08-29 00:00:00-07:00,9.14,208
2013-08-30 00:00:00-07:00,5.0,17.0,None,24,87,1021,28.0,16,19,65,1019,23.0,16,8,15.0,13.0,42,1017,18.0,16.0,,2013-08-30 00:00:00-07:00,0.0,281
2013-08-31 00:00:00-07:00,0.0,16.0,None,21,93,1017,32.0,16,14,64,1013,23.0,16,5,14.0,13.0,34,1009,15.0,16.0,,2013-08-31 00:00:00-07:00,0.0,317
2013-09-01 00:00:00-07:00,1.0,14.0,None,24,78,1013,29.0,16,16,53,1011,23.0,16,5,12.0,8.0,27,1008,17.0,16.0,,2013-09-01 00:00:00-07:00,0.0,302
2013-09-02 00:00:00-07:00,5.0,16.0,Rain-Thunderstorm,32,81,1013,27.0,16,26,60,1012,22.0,16,8,14.0,11.0,39,1011,18.0,16.0,,2013-09-02 00:00:00-07:00,0.0,311
2013-09-03 00:00:00-07:00,5.0,17.0,Rain-Thunderstorm,23,93,1016,27.0,16,16,68,1015,22.0,16,5,14.0,12.0,42,1013,16.0,13.0,,2013-09-03 00:00:00-07:00,2.79,319
2013-09-04 00:00:00-07:00,7.0,16.0,None,24,84,1018,23.0,16,19,73,1016,20.0,16,4,15.0,14.0,61,1015,17.0,16.0,,2013-09-04 00:00:00-07:00,0.0,5
2013-09-05 00:00:00-07:00,8.0,17.0,Rain,47,87,1017,21.0,16,34,80,1016,19.0,13,6,15.0,14.0,73,1014,17.0,2.0,,2013-09-05 00:00:00-07:00,2.79,207
2013-09-06 00:00:00-07:00,7.0,16.0,Rain,32,97,1020,21.0,16,26,79,1019,18.0,13,13,14.0,13.0,61,1016,15.0,5.0,,2013-09-06 00:00:00-07:00,25.15,193
2013-09-07 00:00:00-07:00,3.0,16.0,None,24,100,1020,27.0,16,21,73,1017,21.0,15,7,14.0,13.0,45,1014,13.0,6.0,,2013-09-07 00:00:00-07:00,0.0,299
2013-09-08 00:00:00-07:00,1.0,17.0,None,37,90,1018,29.0,16,26,67,1017,22.0,16,11,15.0,14.0,43,1015,16.0,16.0,,2013-09-08 00:00:00-07:00,0.0,316
2013-09-09 00:00:00-07:00,3.0,18.0,None,37,93,1017,28.0,16,27,70,1015,23.0,16,8,16.0,15.0,47,1013,17.0,16.0,,2013-09-09 00:00:00-07:00,0.0,330
2013-09-10 00:00:00-07:00,1.0,18.0,None,26,93,1013,33.0,16,23,67,1011,25.0,16,10,17.0,16.0,41,1008,17.0,16.0,,2013-09-10 00:00:00-07:00,0.0,294
2013-09-11 00:00:00-07:00,0.0,18.0,None,23,93,1013,35.0,16,19,62,1011,26.0,16,10,17.0,15.0,31,1010,17.0,16.0,,2013-09-11 00:00:00-07:00,0.0,287
2013-09-12 00:00:00-07:00,3.0,18.0,None,45,97,1016,28.0,16,14,74,1014,22.0,15,4,16.0,15.0,51,1012,16.0,11.0,,2013-09-12 00:00:00-07:00,0.0,312
2013-09-13 00:00:00-07:00,5.0,16.0,None,21,90,1015,23.0,16,16,77,1013,20.0,16,7,15.0,14.0,64,1011,16.0,14.0,,2013-09-13 00:00:00-07:00,0.0,297
2013-09-14 00:00:00-07:00,5.0,17.0,Rain,19,93,1011,27.0,16,16,74,1009,22.0,14,8,16.0,16.0,54,1006,17.0,5.0,,2013-09-14 00:00:00-07:00,2015-04-10 00:00:00,297
2013-09-15 00:00:00-07:00,8.0,17.0,Rain,21,100,1012,20.0,16,14,89,1009,18.0,13,7,16.0,14.0,78,1006,16.0,2.0,,2013-09-15 00:00:00-07:00,0.51,193
2013-09-16 00:00:00-07:00,7.0,14.0,None,26,90,1015,21.0,16,21,77,1014,18.0,16,10,13.0,13.0,63,1012,16.0,16.0,,2013-09-16 00:00:00-07:00,2015-04-10 00:00:00,196
2013-09-17 00:00:00-07:00,6.0,13.0,None,32,84,1016,20.0,16,26,65,1013,17.0,16,11,11.0,8.0,45,1012,14.0,16.0,,2013-09-17 00:00:00-07:00,0.0,292
2013-09-18 00:00:00-07:00,4.0,12.0,None,19,86,1019,23.0,16,13,62,1018,18.0,16,3,10.0,7.0,38,1016,13.0,16.0,,2013-09-18 00:00:00-07:00,2015-04-10 00:00:00,42
2013-09-19 00:00:00-07:00,2.0,13.0,Fog,16,100,1016,27.0,16,13,65,1013,18.0,13,5,10.0,8.0,30,1008,8.0,0.0,,2013-09-19 00:00:00-07:00,0.0,319
2013-09-20 00:00:00-07:00,6.0,13.0,None,34,93,1008,23.0,16,26,71,1006,17.0,16,9,11.0,9.0,49,1004,11.0,16.0,,2013-09-20 00:00:00-07:00,0.0,172
2013-09-21 00:00:00-07:00,6.0,14.0,None,35,93,1008,19.0,16,27,80,1007,16.0,16,5,13.0,12.0,67,1005,13.0,16.0,,2013-09-21 00:00:00-07:00,5.08,158
2013-09-22 00:00:00-07:00,7.0,13.0,Rain,60,93,1011,17.0,16,45,77,1008,16.0,14,20,12.0,9.0,60,1005,14.0,4.0,,2013-09-22 00:00:00-07:00,3.05,183
