,PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees
2013-05-24 00:00:00-07:00,2013-05-24 00:00:00-07:00,17,13,9,6.0,6.0,4.0,80,63,46,1017,1016,1015,16,16,16.0,53,30,71,0.0,1.0,None,263
2013-05-25 00:00:00-07:00,2013-05-25 00:00:00-07:00,16,13,10,9.0,7.0,6.0,83,67,51,1018,1017,1015,16,16,16.0,56,33,72,0.0,5.0,None,260
2013-05-26 00:00:00-07:00,2013-05-26 00:00:00-07:00,19,16,12,11.0,9.0,9.0,93,75,56,1021,1020,1019,16,15,6.0,48,28,53,0.0,6.0,None,267
2013-05-27 00:00:00-07:00,2013-05-27 00:00:00-07:00,17,14,12,12.0,11.0,9.0,89,79,69,1021,1020,1016,16,16,11.0,32,16,37,0.25,8.0,Rain,262
2013-05-28 00:00:00-07:00,2013-05-28 00:00:00-07:00,18,16,13,12.0,11.0,9.0,86,73,60,1016,1015,1014,16,16,16.0,40,19,50,0.0,6.0,None,266
2013-05-29 00:00:00-07:00,2013-05-29 00:00:00-07:00,18,15,11,11.0,9.0,7.0,80,68,56,1016,1015,1013,16,16,16.0,50,26,60,0.0,4.0,None,275
2013-05-30 00:00:00-07:00,2013-05-30 00:00:00-07:00,18,14,11,8.0,7.0,6.0,83,66,48,1016,1015,1014,16,16,16.0,53,32,64,0.0,1.0,None,269
2013-05-31 00:00:00-07:00,2013-05-31 00:00:00-07:00,23,17,10,9.0,7.0,6.0,80,57,33,1017,1015,1014,16,16,14.0,48,23,56,0.0,0.0,None,293
2013-06-01 00:00:00-07:00,2013-06-01 00:00:00-07:00,25,18,11,11.0,8.0,7.0,77,57,36,1014,1011,1009,16,16,14.0,48,24,58,0.25,2.0,None,293
2013-06-02 00:00:00-07:00,2013-06-02 00:00:00-07:00,18,14,10,9.0,8.0,8.0,86,71,56,1009,1008,1006,16,16,16.0,42,25,48,0.0,1.0,None,287
2013-06-03 00:00:00-07:00,2013-06-03 00:00:00-07:00,23,17,11,12.0,9.0,8.0,83,64,44,1011,1009,1007,16,16,16.0,23,11,27,0.0,2.0,None,225
2013-06-04 00:00:00-07:00,2013-06-04 00:00:00-07:00,21,17,12,11.0,9.0,9.0,83,68,52,1015,1013,1011,16,16,16.0,27,16,34,0.0,2.0,None,289
2013-06-05 00:00:00-07:00,2013-06-05 00:00:00-07:00,19,16,12,9.0,9.0,8.0,83,70,56,1016,1015,1014,16,16,16.0,34,21,42,0.0,4.0,None,280
2013-06-06 00:00:00-07:00,2013-06-06 00:00:00-07:00,19,16,12,10.0,9.0,9.0,83,70,56,1015,1013,1012,16,16,16.0,39,21,48,0.0,4.0,None,295
2013-06-07 00:00:00-07:00,2013-06-07 00:00:00-07:00,23,17,11,12.0,11.0,9.0,83,65,46,1013,1010,1007,16,16,16.0,35,14,42,0.0,3.0,None,305
2013-06-08 00:00:00-07:00,2013-06-08 00:00:00-07:00,26,19,13,15.0,12.0,9.0,78,62,46,1009,1007,1006,16,16,14.0,26,13,35,0.0,1.0,None,348
2013-06-09 00:00:00-07:00,2013-06-09 00:00:00-07:00,21,18,15,13.0,11.0,10.0,84,69,53,1012,1011,1009,16,16,16.0,35,18,47,0.0,4.0,None,216
2013-06-10 00:00:00-07:00,2013-06-10 00:00:00-07:00,21,18,14,11.0,9.0,9.0,77,62,47,1014,1013,1011,16,16,16.0,39,18,50,0.0,5.0,None,218
2013-06-11 00:00:00-07:00,2013-06-11 00:00:00-07:00,19,16,13,11.0,9.0,8.0,83,68,52,1016,1014,1013,16,16,14.0,37,19,47,0.0,7.0,None,285
2013-06-12 00:00:00-07:00,2013-06-12 00:00:00-07:00,19,16,11,8.0,8.0,7.0,83,64,45,1017,1015,1013,16,16,16.0,64,30,77,0.0,1.0,None,277
2013-06-13 00:00:00-07:00,2013-06-13 00:00:00-07:00,19,15,11,8.0,8.0,7.0,77,63,48,1020,1018,1016,16,16,16.0,45,27,53,0.0,1.0,None,279
2013-06-14 00:00:00-07:00,2013-06-14 00:00:00-07:00,26,18,11,12.0,8.0,7.0,77,57,36,1016,1013,1011,16,16,16.0,45,18,53,0.0,2.0,None,287
2013-06-15 00:00:00-07:00,2013-06-15 00:00:00-07:00,17,14,11,9.0,8.0,8.0,83,72,60,1017,1014,1011,16,16,16.0,39,19,52,0.0,2.0,None,273
2013-06-16 00:00:00-07:00,2013-06-16 00:00:00-07:00,20,16,11,9.0,9.0,8.0,83,68,52,1020,1019,1016,16,16,16.0,53,30,63,0.0,1.0,None,282
2013-06-17 00:00:00-07:00,2013-06-17 00:00:00-07:00,18,15,12,11.0,11.0,8.0,86,75,63,1020,1019,1018,16,16,10.0,52,35,61,0.0,4.0,None,271
2013-06-18 00:00:00-07:00,2013-06-18 00:00:00-07:00,18,16,12,12.0,10.0,9.0,93,75,56,1019,1017,1015,16,16,11.0,60,36,71,0.0,5.0,None,269
2013-06-19 00:00:00-07:00,2013-06-19 00:00:00-07:00,19,16,12,10.0,8.0,7.0,83,66,48,1019,1017,1017,16,16,16.0,60,35,74,0.0,2.0,None,275
2013-06-20 00:00:00-07:00,2013-06-20 00:00:00-07:00,19,16,11,9.0,8.0,7.0,83,64,45,1017,1016,1015,16,16,16.0,61,33,74,0.0,1.0,None,276
2013-06-21 00:00:00-07:00,2013-06-21 00:00:00-07:00,22,16,11,10.0,9.0,8.0,83,66,48,1016,1015,1014,16,16,16.0,45,23,56,0.0,1.0,None,285
2013-06-22 00:00:00-07:00,2013-06-22 00:00:00-07:00,23,17,11,12.0,9.0,8.0,86,65,44,1014,1013,1011,16,16,16.0,53,26,69,0.0,2.0,None,285
2013-06-23 00:00:00-07:00,2013-06-23 00:00:00-07:00,20,17,13,14.0,13.0,11.0,93,81,68,1012,1011,1010,16,15,8.0,42,16,53,2015-04-11 00:00:00,7.0,None,255
2013-06-24 00:00:00-07:00,2013-06-24 00:00:00-07:00,18,16,13,14.0,13.0,11.0,93,80,67,1013,1011,1009,16,16,14.0,32,17,39,0.76,8.0,Rain,238
2013-06-25 00:00:00-07:00,2013-06-25 00:00:00-07:00,22,19,17,16.0,15.0,12.0,84,76,68,1015,1014,1012,16,16,13.0,29,13,40,0.51,7.0,Rain,172
2013-06-26 00:00:00-07:00,2013-06-26 00:00:00-07:00,26,21,17,17.0,16.0,14.0,93,74,54,1018,1016,1015,16,16,16.0,35,15,42,0.0,4.0,None,324
2013-06-27 00:00:00-07:00,2013-06-27 00:00:00-07:00,26,21,16,16.0,13.0,12.0,90,67,43,1019,1018,1017,16,16,14.0,40,21,47,0.0,2.0,None,285
2013-06-28 00:00:00-07:00,2013-06-28 00:00:00-07:00,28,22,15,15.0,13.0,11.0,80,63,45,1017,1015,1013,16,16,16.0,45,21,56,0.0,2.0,None,301
2013-06-29 00:00:00-07:00,2013-06-29 00:00:00-07:00,29,23,16,14.0,12.0,11.0,72,55,37,1013,1012,1009,16,16,16.0,47,21,52,0.0,0.0,None,295
2013-06-30 00:00:00-07:00,2013-06-30 00:00:00-07:00,22,18,14,12.0,12.0,11.0,86,72,57,1011,1010,1009,16,16,16.0,42,27,48,0.0,3.0,None,294
2013-07-01 00:00:00-07:00,2013-07-01 00:00:00-07:00,26,20,13,14.0,12.0,11.0,93,70,46,1011,1010,1010,16,16,16.0,40,20,50,0.0,3.0,None,300
2013-07-02 00:00:00-07:00,2013-07-02 00:00:00-07:00,28,21,14,14.0,13.0,12.0,80,61,42,1013,1012,1010,16,16,16.0,47,23,53,2015-04-11 00:00:00,4.0,None,296
2013-07-03 00:00:00-07:00,2013-07-03 00:00:00-07:00,27,21,14,15.0,13.0,12.0,87,66,45,1013,1011,1008,16,16,16.0,42,17,52,0.0,5.0,None,311
2013-07-04 00:00:00-07:00,2013-07-04 00:00:00-07:00,25,20,15,14.0,12.0,7.0,78,61,44,1009,1007,1006,16,16,16.0,47,21,53,0.0,2.0,None,294
2013-07-05 00:00:00-07:00,2013-07-05 00:00:00-07:00,18,16,13,11.0,9.0,9.0,83,73,63,1010,1009,1007,16,15,11.0,63,27,76,0.0,4.0,None,245
2013-07-06 00:00:00-07:00,2013-07-06 00:00:00-07:00,22,18,13,11.0,10.0,9.0,83,66,49,1010,1009,1007,16,16,16.0,29,11,35,0.0,1.0,None,232
2013-07-07 00:00:00-07:00,2013-07-07 00:00:00-07:00,22,18,13,12.0,11.0,9.0,80,67,53,1012,1010,1009,16,16,16.0,32,14,37,0.0,4.0,None,295
2013-07-08 00:00:00-07:00,2013-07-08 00:00:00-07:00,21,17,13,12.0,11.0,9.0,86,71,55,1015,1013,1012,16,16,16.0,35,15,40,0.0,3.0,None,301
2013-07-09 00:00:00-07:00,2013-07-09 00:00:00-07:00,22,17,12,13.0,11.0,10.0,93,73,53,1017,1016,1014,16,16,13.0,45,22,50,0.0,3.0,None,304
2013-07-10 00:00:00-07:00,2013-07-10 00:00:00-07:00,21,16,12,12.0,11.0,10.0,93,76,58,1016,1015,1013,16,16,16.0,40,23,48,0.0,3.0,None,292
2013-07-11 00:00:00-07:00,2013-07-11 00:00:00-07:00,19,16,12,11.0,9.0,9.0,89,73,56,1015,1014,1013,16,16,14.0,40,19,48,0.0,3.0,None,267
2013-07-12 00:00:00-07:00,2013-07-12 00:00:00-07:00,19,16,12,12.0,9.0,9.0,77,67,56,1014,1013,1012,16,16,14.0,45,19,52,0.0,1.0,None,292
2013-07-13 00:00:00-07:00,2013-07-13 00:00:00-07:00,23,17,11,12.0,10.0,9.0,89,68,47,1015,1014,1013,16,16,16.0,39,20,47,0.0,1.0,None,303
2013-07-14 00:00:00-07:00,2013-07-14 00:00:00-07:00,19,16,12,11.0,10.0,9.0,89,75,60,1016,1015,1013,16,16,16.0,45,24,50,0.0,3.0,None,293
2013-07-15 00:00:00-07:00,2013-07-15 00:00:00-07:00,21,16,12,11.0,9.0,9.0,83,68,53,1014,1013,1011,16,16,16.0,35,19,42,0.0,5.0,None,256
2013-07-16 00:00:00-07:00,2013-07-16 00:00:00-07:00,22,18,13,12.0,11.0,9.0,80,68,55,1017,1015,1012,16,16,16.0,29,17,37,0.0,7.0,None,248
2013-07-17 00:00:00-07:00,2013-07-17 00:00:00-07:00,19,16,13,11.0,11.0,10.0,86,72,58,1020,1019,1017,16,16,16.0,39,22,45,0.0,5.0,None,277
2013-07-18 00:00:00-07:00,2013-07-18 00:00:00-07:00,21,17,12,12.0,11.0,10.0,86,72,58,1019,1016,1014,16,16,13.0,42,17,50,0.0,4.0,None,301
2013-07-19 00:00:00-07:00,2013-07-19 00:00:00-07:00,19,16,12,11.0,10.0,9.0,89,74,58,1015,1013,1011,16,16,14.0,42,20,50,0.0,3.0,None,288
2013-07-20 00:00:00-07:00,2013-07-20 00:00:00-07:00,21,17,12,11.0,10.0,9.0,89,71,53,1012,1010,1008,16,16,16.0,39,20,47,0.0,3.0,None,287
2013-07-21 00:00:00-07:00,2013-07-21 00:00:00-07:00,20,16,12,12.0,11.0,9.0,89,74,58,1012,1010,1009,16,16,16.0,34,15,42,0.0,4.0,None,312
2013-07-22 00:00:00-07:00,2013-07-22 00:00:00-07:00,26,20,14,13.0,12.0,12.0,86,72,57,1015,1013,1012,16,16,14.0,34,14,39,0.0,5.0,None,307
2013-07-23 00:00:00-07:00,2013-07-23 00:00:00-07:00,21,17,13,14.0,12.0,12.0,86,73,59,1016,1015,1014,16,16,16.0,35,22,45,0.0,5.0,None,298
2013-07-24 00:00:00-07:00,2013-07-24 00:00:00-07:00,22,17,13,13.0,12.0,11.0,93,75,57,1016,1014,1013,16,16,16.0,42,23,48,0.0,2.0,None,297
2013-07-25 00:00:00-07:00,2013-07-25 00:00:00-07:00,20,16,12,12.0,11.0,10.0,93,76,58,1017,1015,1014,16,16,16.0,39,24,47,0.0,2.0,None,296
2013-07-26 00:00:00-07:00,2013-07-26 00:00:00-07:00,20,17,13,12.0,11.0,11.0,86,75,63,1020,1018,1016,16,16,16.0,40,22,50,0.0,4.0,None,295
2013-07-27 00:00:00-07:00,2013-07-27 00:00:00-07:00,21,17,13,13.0,12.0,11.0,86,72,57,1017,1015,1011,16,16,16.0,37,17,40,0.0,4.0,None,304
2013-07-28 00:00:00-07:00,2013-07-28 00:00:00-07:00,22,18,13,12.0,11.0,10.0,86,70,53,1012,1011,1010,16,16,16.0,32,14,39,0.0,3.0,None,292
2013-07-29 00:00:00-07:00,2013-07-29 00:00:00-07:00,21,17,13,11.0,10.0,10.0,83,68,53,1017,1014,1011,16,15,11.0,29,11,35,0.0,4.0,None,209
2013-07-30 00:00:00-07:00,2013-07-30 00:00:00-07:00,20,17,13,12.0,11.0,9.0,86,72,58,1019,1018,1017,16,15,13.0,39,18,47,0.0,3.0,None,277
2013-07-31 00:00:00-07:00,2013-07-31 00:00:00-07:00,21,17,12,11.0,11.0,9.0,86,71,55,1019,1018,1017,16,16,14.0,47,24,56,0.0,2.0,None,273
2013-08-01 00:00:00-07:00,2013-08-01 00:00:00-07:00,20,17,13,11.0,11.0,10.0,83,70,56,1019,1017,1015,16,16,16.0,50,24,58,0.0,3.0,None,262
2013-08-02 00:00:00-07:00,2013-08-02 00:00:00-07:00,20,16,12,11.0,10.0,10.0,89,73,56,1016,1014,1014,16,16,16.0,39,22,47,0.0,2.0,None,282
2013-08-03 00:00:00-07:00,2013-08-03 00:00:00-07:00,21,17,12,12.0,11.0,9.0,89,71,53,1015,1014,1013,16,16,16.0,34,15,37,0.0,3.0,None,297
2013-08-04 00:00:00-07:00,2013-08-04 00:00:00-07:00,19,16,13,11.0,11.0,10.0,86,71,56,1017,1016,1015,16,16,16.0,42,21,50,0.0,6.0,None,269
2013-08-05 00:00:00-07:00,2013-08-05 00:00:00-07:00,19,16,13,11.0,11.0,10.0,86,72,58,1017,1016,1015,16,16,16.0,47,20,60,0.0,6.0,None,268
2013-08-06 00:00:00-07:00,2013-08-06 00:00:00-07:00,21,17,13,12.0,11.0,10.0,86,71,55,1018,1017,1016,16,16,16.0,42,18,48,0.0,6.0,None,256
2013-08-07 00:00:00-07:00,2013-08-07 00:00:00-07:00,22,18,14,12.0,12.0,10.0,86,70,53,1020,1018,1017,16,16,14.0,32,15,39,2015-04-11 00:00:00,6.0,None,247
2013-08-08 00:00:00-07:00,2013-08-08 00:00:00-07:00,20,17,13,13.0,12.0,11.0,87,73,58,1017,1016,1015,16,16,16.0,39,16,47,0.0,6.0,None,258
2013-08-09 00:00:00-07:00,2013-08-09 00:00:00-07:00,21,17,13,12.0,12.0,11.0,86,72,57,1016,1015,1014,16,16,11.0,34,17,40,2015-04-11 00:00:00,6.0,Rain,258
2013-08-10 00:00:00-07:00,2013-08-10 00:00:00-07:00,21,18,14,13.0,12.0,11.0,87,72,57,1018,1017,1016,16,16,13.0,37,18,45,2015-04-11 00:00:00,6.0,Fog,269
2013-08-11 00:00:00-07:00,2013-08-11 00:00:00-07:00,19,16,13,12.0,12.0,11.0,86,77,67,1017,1016,1015,16,16,16.0,39,19,48,0.0,5.0,Fog,280
2013-08-12 00:00:00-07:00,2013-08-12 00:00:00-07:00,23,18,13,13.0,12.0,11.0,86,70,53,1016,1015,1014,16,16,16.0,35,16,40,0.0,3.0,None,285
2013-08-13 00:00:00-07:00,2013-08-13 00:00:00-07:00,25,19,13,14.0,11.0,10.0,86,66,46,1016,1015,1014,16,16,13.0,42,18,48,0.0,2.0,None,294
2013-08-14 00:00:00-07:00,2013-08-14 00:00:00-07:00,22,18,13,15.0,13.0,11.0,86,71,55,1016,1015,1013,16,16,16.0,45,24,53,0.0,3.0,Fog,285
2013-08-15 00:00:00-07:00,2013-08-15 00:00:00-07:00,25,21,17,17.0,16.0,14.0,93,77,60,1015,1014,1013,16,16,13.0,37,22,47,0.0,5.0,None,277
2013-08-16 00:00:00-07:00,2013-08-16 00:00:00-07:00,22,19,15,14.0,14.0,12.0,90,76,61,1016,1015,1014,16,16,16.0,42,21,52,0.0,4.0,None,291
2013-08-17 00:00:00-07:00,2013-08-17 00:00:00-07:00,22,19,15,14.0,13.0,12.0,84,71,57,1016,1014,1012,16,16,16.0,47,20,56,0.0,5.0,None,285
2013-08-18 00:00:00-07:00,2013-08-18 00:00:00-07:00,26,20,14,15.0,13.0,12.0,90,70,50,1012,1011,1008,16,16,16.0,37,14,42,0.0,3.0,None,304
2013-08-19 00:00:00-07:00,2013-08-19 00:00:00-07:00,23,19,15,16.0,13.0,12.0,78,66,53,1012,1011,1009,16,16,16.0,45,17,52,0.0,2.0,None,301
2013-08-20 00:00:00-07:00,2013-08-20 00:00:00-07:00,24,20,15,14.0,13.0,12.0,87,69,50,1012,1011,1010,16,16,16.0,32,13,37,0.0,2.0,None,324
2013-08-21 00:00:00-07:00,2013-08-21 00:00:00-07:00,22,18,14,12.0,12.0,11.0,80,67,53,1014,1013,1012,16,16,16.0,34,15,40,0.0,3.0,None,279
2013-08-22 00:00:00-07:00,2013-08-22 00:00:00-07:00,21,18,14,12.0,11.0,11.0,80,67,53,1015,1014,1013,16,16,16.0,39,21,47,0.0,5.0,None,265
2013-08-23 00:00:00-07:00,2013-08-23 00:00:00-07:00,19,17,14,12.0,12.0,11.0,80,72,63,1014,1012,1010,16,16,16.0,40,21,50,0.0,5.0,None,272
2013-08-24 00:00:00-07:00,2013-08-24 00:00:00-07:00,22,18,14,14.0,13.0,12.0,90,72,53,1013,1012,1011,16,16,14.0,47,21,53,0.0,5.0,None,266
2013-08-25 00:00:00-07:00,2013-08-25 00:00:00-07:00,23,20,17,16.0,14.0,13.0,90,76,61,1014,1013,1012,16,16,11.0,37,12,45,0.0,6.0,None,283
2013-08-26 00:00:00-07:00,2013-08-26 00:00:00-07:00,21,18,15,13.0,12.0,11.0,84,70,55,1017,1015,1013,16,16,10.0,45,20,53,2015-04-11 00:00:00,5.0,Rain,279
2013-08-27 00:00:00-07:00,2013-08-27 00:00:00-07:00,22,18,13,14.0,13.0,11.0,86,74,61,1013,1012,1010,16,16,16.0,47,23,60,0.0,2.0,None,285
2013-08-28 00:00:00-07:00,2013-08-28 00:00:00-07:00,24,19,15,16.0,14.0,13.0,90,76,61,1014,1013,1012,16,16,16.0,42,21,48,0.0,5.0,None,279
2013-08-29 00:00:00-07:00,2013-08-29 00:00:00-07:00,23,20,16,16.0,14.0,13.0,93,75,57,1018,1016,1015,16,16,16.0,37,18,45,0.0,4.0,None,286
2013-08-30 00:00:00-07:00,2013-08-30 00:00:00-07:00,26,21,16,16.0,14.0,13.0,90,70,50,1017,1016,1013,16,16,11.0,47,22,56,0.0,2.0,None,291
2013-08-31 00:00:00-07:00,2013-08-31 00:00:00-07:00,22,18,14,14.0,13.0,12.0,93,75,57,1016,1014,1013,16,16,16.0,42,24,50,0.0,4.0,None,284
2013-09-01 00:00:00-07:00,2013-09-01 00:00:00-07:00,23,19,14,16.0,13.0,12.0,87,68,49,1014,1013,1013,16,16,16.0,40,20,47,0.0,4.0,None,284
2013-09-02 00:00:00-07:00,2013-09-02 00:00:00-07:00,24,21,17,16.0,16.0,14.0,93,77,61,1015,1014,1012,16,16,10.0,37,19,48,0.0,6.0,None,277
2013-09-03 00:00:00-07:00,2013-09-03 00:00:00-07:00,23,19,16,15.0,13.0,11.0,84,65,46,1016,1015,1014,16,16,16.0,39,24,50,0.0,2.0,None,276
2013-09-04 00:00:00-07:00,2013-09-04 00:00:00-07:00,23,20,16,15.0,14.0,13.0,90,72,53,1017,1016,1015,16,16,16.0,47,30,56,0.0,4.0,None,269
2013-09-05 00:00:00-07:00,2013-09-05 00:00:00-07:00,22,19,16,14.0,13.0,12.0,90,74,57,1017,1016,1015,16,16,16.0,50,34,60,0.0,3.0,None,270
2013-09-06 00:00:00-07:00,2013-09-06 00:00:00-07:00,29,22,13,14.0,11.0,7.0,86,58,29,1016,1013,1010,16,16,16.0,39,12,45,0.0,0.0,None,287
2013-09-07 00:00:00-07:00,2013-09-07 00:00:00-07:00,31,23,14,18.0,12.0,8.0,86,59,31,1012,1011,1009,16,16,16.0,34,13,40,0.0,1.0,None,305
2013-09-08 00:00:00-07:00,2013-09-08 00:00:00-07:00,23,18,13,14.0,12.0,11.0,86,70,53,1012,1010,1008,16,16,16.0,42,18,50,0.0,2.0,None,299
2013-09-09 00:00:00-07:00,2013-09-09 00:00:00-07:00,24,19,13,14.0,13.0,11.0,90,70,50,1010,1008,1006,16,16,16.0,42,18,48,0.0,1.0,None,303
2013-09-10 00:00:00-07:00,2013-09-10 00:00:00-07:00,23,19,14,15.0,13.0,12.0,93,73,53,1013,1010,1008,16,16,16.0,27,12,34,0.0,1.0,None,230
2013-09-11 00:00:00-07:00,2013-09-11 00:00:00-07:00,23,20,17,14.0,13.0,12.0,78,68,57,1016,1015,1013,16,16,16.0,29,14,37,0.0,5.0,None,219
2013-09-12 00:00:00-07:00,2013-09-12 00:00:00-07:00,22,18,15,14.0,14.0,13.0,84,73,61,1015,1014,1013,16,16,14.0,40,18,48,0.0,7.0,Fog,268
2013-09-13 00:00:00-07:00,2013-09-13 00:00:00-07:00,19,17,14,13.0,12.0,12.0,93,80,67,1013,1011,1009,16,16,11.0,48,24,60,0.0,6.0,None,271
2013-09-14 00:00:00-07:00,2013-09-14 00:00:00-07:00,19,17,14,13.0,12.0,12.0,87,77,67,1011,1009,1008,16,16,14.0,40,25,53,0.0,7.0,None,265
2013-09-15 00:00:00-07:00,2013-09-15 00:00:00-07:00,23,19,14,15.0,13.0,11.0,90,72,53,1012,1011,1009,16,16,10.0,37,21,42,0.0,5.0,None,276
2013-09-16 00:00:00-07:00,2013-09-16 00:00:00-07:00,22,18,15,14.0,13.0,12.0,90,74,57,1013,1011,1009,16,16,10.0,50,26,63,0.0,3.0,None,274
2013-09-17 00:00:00-07:00,2013-09-17 00:00:00-07:00,20,17,14,13.0,12.0,10.0,86,72,58,1013,1011,1010,16,16,16.0,63,35,82,0.0,3.0,None,270
2013-09-18 00:00:00-07:00,2013-09-18 00:00:00-07:00,26,19,12,13.0,9.0,8.0,78,60,41,1013,1012,1011,16,16,16.0,40,16,48,0.0,1.0,None,278
2013-09-19 00:00:00-07:00,2013-09-19 00:00:00-07:00,27,19,12,13.0,10.0,8.0,77,58,38,1011,1010,1008,16,16,16.0,42,16,53,0.0,0.0,None,297
2013-09-20 00:00:00-07:00,2013-09-20 00:00:00-07:00,23,18,13,15.0,13.0,10.0,87,70,53,1012,1010,1009,16,16,14.0,27,15,37,0.0,6.0,None,248
2013-09-21 00:00:00-07:00,2013-09-21 00:00:00-07:00,20,17,14,15.0,13.0,12.0,90,75,59,1013,1011,1010,16,15,3.0,39,19,45,5.84,6.0,Rain,218
2013-09-22 00:00:00-07:00,2013-09-22 00:00:00-07:00,21,17,13,13.0,12.0,9.0,93,70,47,1016,1015,1013,16,16,16.0,47,17,56,0.0,1.0,None,292
2013-09-23 00:00:00-07:00,2013-09-23 00:00:00-07:00,26,20,14,14.0,12.0,10.0,78,64,50,1017,1015,1014,16,16,16.0,39,14,48,0.0,0.0,None,294
2013-09-24 00:00:00-07:00,2013-09-24 00:00:00-07:00,22,18,14,12.0,11.0,10.0,78,66,53,1016,1015,1013,16,16,16.0,58,30,69,0.0,1.0,None,277
2013-09-25 00:00:00-07:00,2013-09-25 00:00:00-07:00,19,17,13,11.0,8.0,7.0,83,64,45,1014,1013,1010,16,16,16.0,56,32,72,0.0,1.0,None,281
2013-09-26 00:00:00-07:00,2013-09-26 00:00:00-07:00,22,17,12,8.0,6.0,3.0,72,53,33,1015,1013,1011,16,16,16.0,39,18,47,0.0,0.0,None,281
2013-09-27 00:00:00-07:00,2013-09-27 00:00:00-07:00,26,19,12,8.0,5.0,1.0,67,46,25,1020,1018,1016,16,16,16.0,37,12,45,0.0,0.0,None,279
2013-09-28 00:00:00-07:00,2013-09-28 00:00:00-07:00,26,19,12,13.0,9.0,3.0,84,60,35,1019,1018,1016,16,16,16.0,45,15,52,0.0,1.0,None,296
2013-09-29 00:00:00-07:00,2013-09-29 00:00:00-07:00,24,19,14,15.0,13.0,12.0,87,70,53,1020,1019,1018,16,16,16.0,26,11,34,0.0,3.0,None,253
2013-09-30 00:00:00-07:00,2013-09-30 00:00:00-07:00,23,19,15,16.0,14.0,6.0,87,69,51,1018,1017,1015,16,16,16.0,35,16,42,2015-04-11 00:00:00,4.0,Fog,264
2013-10-01 00:00:00-07:00,2013-10-01 00:00:00-07:00,21,17,13,10.0,9.0,8.0,77,61,45,1017,1015,1014,16,16,16.0,35,21,42,0.0,3.0,None,273
2013-10-02 00:00:00-07:00,2013-10-02 00:00:00-07:00,21,17,12,9.0,8.0,7.0,77,61,45,1016,1015,1014,16,16,16.0,47,23,56,0.0,2.0,None,280
2013-10-03 00:00:00-07:00,2013-10-03 00:00:00-07:00,21,17,12,7.0,5.0,2.0,66,47,28,1019,1016,1014,16,16,16.0,40,21,48,0.0,0.0,None,294
2013-10-04 00:00:00-07:00,2013-10-04 00:00:00-07:00,24,21,16,11.0,6.0,-2.0,53,38,22,1019,1017,1015,16,16,16.0,35,14,40,0.0,0.0,None,13
2013-10-05 00:00:00-07:00,2013-10-05 00:00:00-07:00,27,21,14,11.0,2.0,-4.0,56,36,15,1023,1021,1019,16,16,16.0,19,9,21,0.0,0.0,None,122
2013-10-06 00:00:00-07:00,2013-10-06 00:00:00-07:00,28,21,13,11.0,7.0,-3.0,66,40,13,1020,1018,1016,16,16,16.0,23,7,24,0.25,4.0,None,345
2013-10-07 00:00:00-07:00,2013-10-07 00:00:00-07:00,27,20,13,9.0,5.0,-1.0,72,46,19,1016,1014,1012,16,16,16.0,45,14,50,0.0,3.0,None,295
2013-10-08 00:00:00-07:00,2013-10-08 00:00:00-07:00,22,17,11,10.0,8.0,7.0,77,59,41,1013,1010,1007,16,16,16.0,32,16,39,0.0,2.0,None,278
2013-10-09 00:00:00-07:00,2013-10-09 00:00:00-07:00,20,16,11,9.0,7.0,4.0,83,60,37,1008,1005,1004,16,16,16.0,27,13,34,0.0,2.0,None,286
2013-10-10 00:00:00-07:00,2013-10-10 00:00:00-07:00,21,17,12,11.0,8.0,6.0,77,61,45,1016,1013,1008,16,16,16.0,21,8,24,0.0,1.0,None,302
2013-10-11 00:00:00-07:00,2013-10-11 00:00:00-07:00,17,14,11,9.0,8.0,7.0,83,70,56,1019,1017,1016,16,16,16.0,40,14,48,0.0,4.0,None,275
2013-10-12 00:00:00-07:00,2013-10-12 00:00:00-07:00,18,13,8,10.0,8.0,6.0,89,71,53,1016,1015,1013,16,13,0.0,52,20,64,0.0,3.0,Fog,252
2013-10-13 00:00:00-07:00,2013-10-13 00:00:00-07:00,23,17,11,11.0,8.0,4.0,89,60,31,1018,1016,1014,16,16,16.0,35,12,42,0.0,1.0,None,286
2013-10-14 00:00:00-07:00,2013-10-14 00:00:00-07:00,25,18,11,10.0,5.0,2.0,71,49,27,1020,1018,1016,16,16,16.0,29,8,None,0.0,0.0,None,272
2013-10-15 00:00:00-07:00,2013-10-15 00:00:00-07:00,27,19,12,10.0,3.0,-1.0,61,40,18,1017,1016,1014,16,16,16.0,34,8,35,0.0,0.0,None,294
2013-10-16 00:00:00-07:00,2013-10-16 00:00:00-07:00,27,19,12,12.0,6.0,0.0,63,41,19,1019,1017,1016,16,16,16.0,21,6,23,0.0,1.0,None,305
2013-10-17 00:00:00-07:00,2013-10-17 00:00:00-07:00,27,20,12,12.0,7.0,2.0,72,56,39,1019,1017,1015,16,16,16.0,32,11,39,0.0,0.0,None,306
